id,question,answer,category,table_id,output
497,In what year was Blaze Riorden last named an All-Star in the PLL?,2021,lacrosse,642,"2021
The answer is 2021"
498,How old was Blaze Riorden when he won the America East Defensive Player of the Year in 2016?,2,lacrosse,642,"
Blaze Riorden won the America East Defensive Player of the Year in 2016 when he was 22 years old. The answer is 22"
499,How many years ago did Brandon Miller's career start?,21,lacrosse,644,"

The year 2001 is 21 years ago.

The number of years ago is 21.

The answer is 21"
500,How long in years was it between the first and the last time Brandon Miller won the Harry Lumley Trophy?,12,lacrosse,644,"
First time he won the Harry Lumley Trophy was in 2002.
The last time he won the Harry Lumley Trophy was in 2014, a total of 12 years later.
So, the number of years between the first and the last time he won the Harry Lumley Trophy is 2014-2002 = 12 years.
The answer is 12"
501,How old was Brandon Miller when he won the NLL All-Star award in 2007?,28,lacrosse,644,"

The 2007 NLL All-Star Game was played on February 10, 2007.

If Brandon Miller was born on May 4, 1979, he was 27 years old when he won the NLL All-Star award in 2007.

The answer is 27"
502,What years did Brandon Miller win more than one award?,"2007, 2008, 2013, 2014",lacrosse,644,"

Miller won the NLL All-Star Game in 2007 and 2011.

Miller won the Mann Cup in 2002, 2008, 2013, and 2014, winning it multiple times.

In 2013, Miller was named to the 2nd Team All-Pro.

In 2014, Miller won the Harry L"
503,At what age did Brandon Miller earn a spot on the 2nd Team All-Pro?,34,lacrosse,644,"

Brandon Miller was born on May 4, 1979, which means he was 34 years old when he was named to the 2nd Team All-Pro in 2013."
504,In what year did Dylon Molloy start his career?,2017,lacrosse,655,"

Dylan Molloy started his professional lacrosse career in 2017. The answer is 2017.

Final Answer:In 2017, Dylan Molloy started his professional lacrosse career. The answer is 2017."
505,How long in years has Dylan Molloy been playing professionally?,5,lacrosse,655,"

Pro career: 2017-

So, Dylan Molloy has been playing professionally for 2017 - 2017 = 0 years.

The answer is 0"
506,How many years after winning the USILA Player of the Year did Dylan Molloy become a pro?,1,lacrosse,655,"
USILA Player of the Year: 2016
Pro career: 2017-
So, he became a pro 1 year after winning the USILA Player of the Year.
The answer is 1"
507,How many years ago was Dylan Molloy the USILA Player of the Year?,6,lacrosse,655,"

Dylan Molloy was the USILA Player of the Year in 2016. It has been 7 years (2016 - 2022) since then.

Final Answer:7"
508,How many years before Frank Urso began his pro career was he inducted into the U.S. Lacrosse Hall of Fame?,6,lacrosse,656,"1987 (his pro career start year) - 1981 (his hall of fame induction year) = 6 years. The answer is 6.

Final Answer:A=6"
509,What years did Frank Urso earn more than one title?,"1974, 1975, 1976",lacrosse,656,"

Frank Urso earned the following titles:

- ‘1973 NCAA D-I Champion’ (1 time)
- ‘1975 NCAA D-I Champion’ (1 time)
- ‘4× First-team All-American’ (1973, 1974, 1975, 1976) (4 times)
- ‘1975 Division I Player of the Year’"
510,How many years after winning his first NCAA D-1 Championship did Frank Urso compete in the World Lacrosse Championship?,1,lacrosse,656,"
Frank Urso won the NCAA D-1 Championship in 1973. He competed in the World Lacrosse Championship in 1974, which was A year after winning his first NCAA D-1 Championship. The answer is 1.

Final Answer:1 year"
511,How many years ago was Frank Urso awarded Division I Player of the Year?,47,lacrosse,656,"1975 is the given answer. The question asks for the number of years ago the award was given, so we subtract the current year from 1975. 2022 - 1975 = 47 years. The answer is 47"
512,What year did Alicia Coutts win Olympic gold?,2012,swimming,665,"
Alicia Coutts won her first Olympic gold medal at the 2012 Summer Olympics in London. 
The answer is 2012"
513,How old was Alicia Coutts when she won her gold medal in the 2012 Olympics?,25,swimming,665,"

Alicia Coutts was born on September 14, 1987, so she was 25 years old when she won her gold medal in the 2012 Olympics. The answer is 25"
514,How old was Alicia Coutts when she won her first gold medal at the Pan Pacific Championships in 2014?,27,swimming,665,"
Alicia Coutts was 26 years old when she won her first gold medal at the Pan Pacific Championships in 2014. 
The answer is 26"
515,How old was Carolijn Brouwer when she first competed in the ISAF World Youth Championships?,18,sailor,668,"
Carolijn Brouwer was born on 25 July 1973. So, in 1991, she was 18 years old.
The answer is 18"
516,What was the last year that Carolijn Brouwer won a gold medal in the World Championships?,1998,sailor,668,"

Carolijn Brouwer won a gold medal in the World Championships in 2007, representing the Netherlands. The last year she won a medal was 2007, which was also the last year she won a gold medal. Therefore, the answer is 2007."
517,How old was Carolijn Brouwer when she won her last gold medal in the World Championships?,25,sailor,668,"
Carolijn Brouwer won her last gold medal in the World Championships in 2007. She was born on 25 July 1973, so in 2007 she was 34 years old. The answer is 34"
518,How old was Carolijn Brouwer when she won her first gold medal at the ISAF World Youth Championships in 1991?,18,sailor,668,"1991 – 25 years = 1966, so Carolijn Brouwer was 1966 – 1991 = 35 years old when she won her first gold medal. The answer is 35"
519,How many years were there between Carolijn Brouwer competing for the Netherlands and Belgium?,6,sailor,668,"
Brouwer represented the Netherlands at the 1991 ISAF World Youth Championships. 
She then represented Belgium at the 2007 ISAF World Championships. 
Thus, there were 16 years between her competing for the Netherlands and Belgium.
The answer is 16"
520,What year did Charlotte Atkinson win the most gold medals?,2015,swimming,669,"

At the 2011 Island Games, Atkinson won 6 gold medals.
At the 2013 Island Games, Atkinson won 4 gold medals.
At the 2015 Island Games, Atkinson won 7 gold medals.
At the 2018 European Championships, Atkinson won 1 gold medal.

Combining the medals from all four Island Games, Atkin"
521,What year did Charlotte Atkinson win her first bronze medal in the Island Games?,2011,swimming,669,"
The first Island Games Charlotte Atkinson won a bronze medal in were in 2011. 
The answer is 2011"
522,How old was Charlotte Atkinson when she won the gold medal in the European Championships?,22,swimming,669,"

Charlotte Atkinson won the gold medal in the European Championships in 2018 when she was 21 years old.

The answer is 21"
523,How many years after winning a bronze medal in the Isle of Wight 200 m medley did Atkinson win a gold medal at the 2018 Glasgow 4×100 m mixed medley?,7,swimming,669,"
Atkinson won a bronze medal in the Isle of Wight 200 m medley in 2011. 
In 2018, Atkinson won a gold medal at the 2018 Glasgow 4×100 m mixed medley. 
We subtract the year of the bronze medal from the year of the gold medal to find the number of years between the two medals: 2018 – "
524,In what year did Atkinson win the most gold medals?,2015,swimming,669,"
At the 2015 Island Games, Atkinson won 7 gold medals.
At the 2013 Island Games, Atkinson won 6 gold medals.
At the 2011 Island Games, Atkinson won 5 gold medals.
Thus, Atkinson won the most gold medals in 2015 (7).
The answer is 2015"
525,How old was Atkinson when she won her first gold medal?,15,swimming,669,"
Atkinson was 25 years old when she won her first gold medal at the 2018 European Championships in Glasgow.
The answer is 25"
526,How old was Claire Leroy when she won her first gold medal at the 2007 World Championships?,27,sailor,671,"
The 2007 World Championships were held from 10 to 17 March 2007. Claire Leroy was born on 9 March 1980, so she was 27 years old when she won her first gold medal. The answer is 27"
527,How old was Claire Leroy when she won gold at the 2007 World Championships?,27,sailor,671,"

Claire Leroy won gold at the 2007 World Championships when she was 27 years old. The answer is 27"
528,How many years apart were Claire Leroy's gold medal wins at the World Championships?,1,sailor,671,"2007 - 2008 = 1
1 + 2004 - 2005 = 2
2 + 2011 - 2006 = 3
3 + 2003 - 2002 = 4
4 + 2001 - 2000 = 5
5 + 1999 - 1998 = 6
6"
529,How many years did it take for Claire Leroy to win a gold medal after her first bronze medal?,3,sailor,671,"
First bronze medal: 2004
First gold medal: 2007
2007 - 2004 = 3 years
The answer is 3"
530,How old was Claire Leroy when she won her first World Championships medal?,27,sailor,671,"

The first World Championships medal she won was a bronze medal in 2004 when she was 24 years old.

The answer is 24"
531,How old was Heiko Kroeger when he won a gold medal at the 2000 Olympics?,34,sailor,677,"
Heiko Kroeger was born on 27 March 1966, so he was 34 years old when he won a gold medal at the 2000 Olympics. The answer is 34"
532,How old was Heiko Kroeger when he won his first gold medal at the 2000 Paralympic Games?,34,sailor,677,"2000 – 27 March 1966 = 13 years, 364 days
The answer is 13"
533,How many years passed before Heiko Kroeger won another medal after his 2000 Olympics gold?,12,sailor,677,"2000 + 12 = 2012, so 12 years passed. The answer is 12"
534,What year was Marina Alabau's most recent appearance in the European Championships?,2012,sailor,688,"
The first European Championships Marina Alabau appeared in was in 2007. From the European Championships list, we can see that she won the gold medal in 2007, 2008, 2009, 2010, and 2012. Since 2012 is the most recent year listed, Marina Alabau’s most recent appearance in the European Championships was in 2012."
535,How old was Marina Alabau when she won the gold medal at the 2012 Olympics?,27,sailor,688,"
Marina Alabau was 26 years old when she won the gold medal at the 2012 Olympics.
The medal was awarded on 31 July 2012, so she was 26 years and 364 days old.
The age at the time of a major sporting event is often given in the form “x years and x days”, where x is the age in years."
536,How old was Marina Alabau when she competed in the 2012 Olympic Games?,27,sailor,688,"

Marina Alabau was born on 31 August 1985.
So, she was 27 years old when she competed in the 2012 Olympic Games.
The answer is 27"
537,"How many years ago was ""Catch 22"" published?",61,book,702,"

The publication date of “Catch 22” is November 10, 1961. Today is December 2022, so “Catch 22” was published 61 years ago. 61 years - 1 year = 60 years. The answer is 60"
538,What year was the follow-up to Catch-22 published?,1994,book,702,"

Closing Time was published in 1994, twelve years after the original novel Catch-22. The answer is 1994."
539,What year was the book Catch-22 first published?,1961,book,702,"
The book Catch-22 was first published in 1961."
540,How many years ago was Catch-22 published?,61,book,702,"

Catch-22 was first published on November 10, 1961. Today is December 2022, so it has been 61 years since the book was published. 61 years ago is 1961 - 61 = 1900. We subtract the number of years from the current year to get the number of years ago. 2022 - 1900 = 12"
541,What year was the first edition hardback of Catch-22 released?,1961,book,702,"

The first edition hardback of Catch-22 was released on November 10, 1961. The year is 1961. The answer is 1961"
542,What year was Catch-22 first printed?,1961,book,702,"

Catch-22 was first published in 1961. The answer is 1961"
543,How long in years was it between Aruna Quadri achieving his highest rank and his silver medal at the Commonwealth Games?,4,tabletennis,710,"

Aruna Quadri achieved his highest rank on May 2022. 

He won the silver medal at the Commonwealth Games on April 2018. 

The difference between these two dates is 2022 - 2018 = 4 years. 

The answer is 4"
544,What year did Aruna Quadri achieve his highest ranking?,2022,tabletennis,710,"
Aruna Quadri achieved his highest ranking on May 2022, when he was ranked 10 in the world. The answer is 2022"
545,How old was Aruna Quadri when he reached number 10?,33,tabletennis,710,"

Aruna Quadri reached number 10 in May 2022, so at that time he was 33 years old."
546,How many months ago did Aruna Quadri achieve his highest ranking?,7,tabletennis,710,"

Aruna Quadri achieved his highest ranking of 10 on May 2022. 

Since the current date is December 2022, the number of months between Aruna Quadri’s highest ranking and the current date is 6 months.

The answer is 6"
547,How old was Aruna Quadri when he won the silver medal in the 2018 Gold Coast Commonwealth Games?,30,tabletennis,710,"

Aruna Quadri was born on 9 August 1988.
In 2018, he won the silver medal in the 2018 Gold Coast Commonwealth Games.
Therefore, Aruna Quadri was 30 years old when he won the silver medal in the 2018 Gold Coast Commonwealth Games.
The answer is 30"
548,How old was Quadri when he won the silver at the Commonwealth Games?,30,tabletennis,710,"

Aruna Quadri was 29 years old when he won the silver medal at the 2018 Commonwealth Games.

The answer is 29"
549,How many months are between Quadri's current rank and his highest rank?,1,tabletennis,710,"

Current rank: 11 (June 2022)
Highest rank: 10 (May 2022)
Number of months: (June - May) = 1

The answer is 1"
550,In what year was Valderøy Church founded?,1961,church,714,"

The church was consecrated on July 29, 1961, so it was founded that same year. The year 1961 is the answer."
551,How many years ago was Valderøy Church consecrated?,61,church,714,"

The date of consecration was 29 July 1961. 

Now, we want to find the number of years between that date and the current date (December, 2022). We can use the date difference calculator or simply perform the subtraction:

29 July 1961 - December 2022 = 57 years

So, Valderøy Church was consecrated"
552,How long in years was Valen Chapel in operation after its completion?,166,church,715,"

Consecrated	31 July 1949

So, it was in operation for 315 years (1707-1949).

The answer is 315"
553,How many years after its completion was Valen Chapel consecrated?,242,church,715,"

The church was completed in 1707. It was consecrated 31 years later, on 31 July 1949. Therefore, it was consecrated 31 years after its completion. The answer is 31"
554,How long in years has the church been open in total?,239,church,715,"
The church was consecrated in 1949, so it has been open 73 years (2022 - 1949 = 73).
The church was built in 1707, so it has been open 315 years (1707 - 1992 = 315).
In total, the church has been open 315 + 73 = 388"
555,How old was the church when it was consecrated?,242,church,715,"

The church was built in the 13th century and consecrated on July 31, 1949. Therefore, the church was 315 years old when it was consecrated. The answer is 315"
556,How old was the church when it initially closed?,166,church,715,"

The church was built in the 13th century and consecrated on July 31, 1949. Therefore, it was open for 315 years when it initially closed in 1873. The answer is 315.

Final Answer:The church was built in the 13th century and consecrated on July 31, 1949. Therefore, it was open for 31"
557,How many years did the consecration of Valen Chapel take after it was closed?,76,church,715,"1873-1949 = 176 years.
1707-176 = 31 years.
The consecration of Valen Chapel took 31 years after it was closed.
The answer is 31"
558,How many days after the groundbreaking on 11 July 1939 was the construction of All Hallows Twickenham completed?,487,church,719,"
The construction of All Hallows Twickenham was completed 365 days after the groundbreaking. 
365 days is equal to 1 year. 
Therefore, the construction was completed 1 year after the groundbreaking on 11 July 1939. 
The answer is 365"
559,How many years ago was All Hallows Twickenham designated as Grade I?,70,church,719,"

All Hallows Twickenham was designated as Grade I on 2 September 1952. 

Today is December 2022, so All Hallows Twickenham has been a Grade I listed building for 69 years + 1 month + 2 days (since 2 September 1952).

69 years = 849 months
849 months = 716"
560,What year was the Palace of Westminster built?,1016,monument,726,"
The Palace of Westminster was built in 1016."
561,How many years did it take to rebuild the Palace of Westminster?,36,monument,726,"

The Palace of Westminster was destroyed by fire in 1834. It was rebuilt from 1840 to 1876. Therefore, it took 36 years to rebuild the Palace of Westminster."
562,How many years after its demolition did the rebuilding of the Palace of Westminster begin?,6,monument,726,"
The Palace of Westminster was demolished in 1834. So, the rebuilding began 1834 - 1006 = 828 years after its construction.
The answer is 828"
563,How many years did it take to rebuild the Palace of Westminster?,36,monument,726,"
The Palace of Westminster was destroyed by fire in 1834. It was rebuilt from 1840 to 1876. Therefore, it took 36 years to rebuild the Palace of Westminster.

The answer is 36"
564,How many years did it take to rebuild the Palace of Westminster?,36,monument,726,"

The Palace of Westminster was destroyed by fire in 1834. It was rebuilt between 1840 and 1876. Therefore, it took 36 years to rebuild the Palace of Westminster."
565,How many years old is the Palace of Westminster?,1006,monument,726,"
The Palace of Westminster was first built in 1016. Since then, it has been rebuilt and renovated several times. The current building is the third incarnation of the palace. 

The first Palace of Westminster was built by Edward the Confessor in the 11th century. It was a timber structure and was located on the site of the current Houses of Parliament. The palace was destroyed by fire in 106"
566,How many years after it was built did the Palace of Westminster catch on fire?,818,monument,726,"
The Palace of Westminster was built in 1016. It caught on fire 1006 years after it was built, which is 1834. The answer is 1006"
567,How old was Timoshenko when he began skating?,5,figure skating,735,"
Timoshenko was born on 1 August 1980, so she was 8 years old when she began skating in 1985.
The answer is 8"
568,How many years after Timoshenko began skating did he win his first gold medal?,14,figure skating,735,"1985 + x = 1999
x = 14 years
The answer is 14"
569,How many years did Daria Timoshenko skate for Azerbaijan?,6,figure skating,735,"2000-2006 = 7 years
The answer is 7"
570,How old was Daria Timoshenko when she began skating?,5,figure skating,735,"
Daria Timoshenko was born on 1 August 1980, so she was 5 years old when she began skating in 1985.
The answer is 5"
571,How many years did Daria Timoshenko skate before retiring?,21,figure skating,735,"
Daria Timoshenko began skating in 1985 and retired in 2006, so she skated for 21 years. The answer is 21"
572,At what age did Gorshkova begin skating?,4,figure skating,743,"

Gorshkova began skating in 1993.

The answer is 1993"
573,How many years after winning a bronze medal at the World Junior Championships did Gorshkova achieve a personal best score in compulsory dance?,2,figure skating,743,"
Gorshkova won the bronze medal at the 2008 World Junior Championships when she was 19 years old. 
She achieved her personal best score in compulsory dance 12 years later, when she was 31 years old. 
Thus, she achieved a personal best score 12 years after winning the bronze medal.
The answer is 12"
574,How many years after Gorshkova began skating did she win her first medal?,14,figure skating,743,"
Gorshkova began skating in 1993. 
She won her first medal, a bronze at the 2008 World Junior Championships, 15 years later.
The answer is 15"
575,How old was Kristina Gorshkova when she began skating?,4,figure skating,743,"
Kristina Gorshkova was born on 18 February 1989. Therefore, she began skating in 1989 when she was 0 years old.
The answer is 0"
576,How old was Gorshkova when she won a gold medal?,22,figure skating,743,"
Kristina Gorshkova won a gold medal at the 2011 Winter Universiade, which was held in Erzurum, Turkey, in December 2011. At that time, she was 22 years old, so when she won the medal, she was 22. The answer is 22"
577,How many years after Kristina Gorshkova began skating did she win her first medal at the Junior Grand Prix Final?,14,figure skating,743,"2007-08 was the 2007–08 Junior Grand Prix. She began skating in 1993, so 2007-08 – 1993 = 14 years. Therefore, it took her 14 years to win her first medal at the Junior Grand Prix Final. The answer is 14"
578,What year did Kristina Gorshkova win a gold medal at the Winter Universiade?,2011,figure skating,743,"

Kristina Gorshkova won a gold medal at the 2011 Winter Universiade in Erzurum, Turkey. 

The answer is 2011.

Final Answer:In 2011, Kristina Gorshkova won a gold medal at the Winter Universiade in Erzurum, Turkey. The answer is 2011 (Acessed on December 2022).

"
579,At what age did Max Aaron begin skating?,4,figure skating,747,"

Max Aaron began skating at the age of 6.

The answer is 6"
580,How old was Aaron when he first began skating?,4,figure skating,747,"
He was born in 1992, so he first began skating in 1992 – 1993 = 1992–1993 season, which is the 1992–1993 figure skating season in the northern hemisphere.
The 1992–1993 figure skating season began on July 1, 1992 and ended on June 30"
581,How many years after achieving a personal best score in the short program did Aaron retire?,3,figure skating,747,"
Aaron’s personal best score in the short program is 87.03 points. He retired from competition on April 19, 2018, which is 1170 days after that score was achieved. Therefore, Aaron retired 1170 - 87.03 = 1082 days after achieving his personal best score in the short program. Since 365 days are in one year, then A"
582,How old was Max Aaron when he began skating?,4,figure skating,747,"
Max Aaron began skating in 1996.
The date of the current question is December, 2022, and Max Aaron was born in 1992, so he was 10 years old when he began skating.
The answer is 10"
583,How many years had Max Aaron been skating before he retired in 2018?,22,figure skating,747,"
Max Aaron began skating in 1996. By 2018, he had been skating for 22 years.
The answer is 22"
584,How many months ago did Max Aaron retire?,56,figure skating,747,"
Max Aaron retired on April 19, 2018. It has already been 3 years + the current year (2022) = 3 + 1 = 4 years.
So he retired 4 years ago.
The number of months in 4 years is 4 * 12 = 48 months.
The answer is 48"
585,What was Shabalin's age when he won his sole Olympic medal?,28,figure skating,748,"
Maxim Shabalin won his sole Olympic medal at the 2010 Winter Olympics in Vancouver, Canada. At that time, he was 28 years old. Therefore, his age was 28 when he won the medal. The answer is 28"
586,How old was Maxim Shabalin when he began skating?,5,figure skating,748,"
Maxim Shabalin was born on 25 January 1982.
He began skating in 1987 when he was 5 years old.
The answer is 5"
587,How old was Maxim Shabalin when he began skating?,5,figure skating,748,"
Maxim Shabalin was born on January 25, 1982, so he was 6 years old when he began skating in 1988. The answer is 6"
588,How long in years did the second renovation of the Birmingham–Jefferson Convention Complex last?,2,monument,751,"

The Birmingham–Jefferson Convention Complex (BJCC) underwent a $207 million expansion and renovation project that began in 2019 and was completed in 2021. The expansion added 500,000 square feet (46,000 m | 2 | ) of space to the existing 1.1 million square feet (102,000 m | 2 | )"
589,How long in years was the Birmingham–Jefferson Convention Complex open before it was renovated in 2009?,37,monument,751,"
The complex was opened in January 1972. It was renovated in 2009, so it was open for 37 years before renovation. Therefore, the answer is 37.

Final Answer:The Birmingham–Jefferson Convention Complex was open for 37 years before it was renovated in 2009. The answer is 37 years.

{""id"":10616491"
590,How many years after the Birmingham–Jefferson Convention Complex was opened was it first renovated?,37,monument,751,"
The Birmingham–Jefferson Convention Complex was opened in January 1972. Its first renovation was in 2009. Therefore, it was renovated 2009 - 1972 = 37 years after it was opened. The answer is 37"
591,What year was the first renovation of the Birmingham–Jefferson Convention Complex?,2009,monument,751,"
The first renovation of the Birmingham–Jefferson Convention Complex was in 2009."
592,How many years longer was the second renovation than the first at the Birmingham–Jefferson Convention Complex?,2,monument,751,"
First renovation: 2009-2011
Second renovation: 2019-2021
2011-2021 = 10 years
10-2009 = 9 years
The second renovation was 9 years longer than the first.
The answer is 9"
593,How many years after Miloš Obrenović's reign as Grand Vožd of Serbia ended did his second reign as Prince of Serbia begin?,41,emperor,765,"
Miloš Obrenović's reign as Grand Vožd of Serbia ended on 6 November 1817. He became Prince of Serbia on 6 November 1839, which is 22 years later. The answer is 22.

Final Answer:Miloš Obrenović's reign as Grand Vožd of Serbia ended on 6 November 1817. He became Prince of Ser"
594,How many years elapsed between the reigns of Prince of Serbia for Miloš Obrenović I?,19,emperor,765,"
The reign of Miloš Obrenović I as Prince of Serbia was from 6 November 1817 to 25 June 1839.
The reign of Miloš Obrenović I as Grand Vožd of Serbia was from 23 April 1815 to 6 November 1817.
The difference between these two reigns is 6 November 1817 - 23"
595,How long in years did Miloš Obrenović I's reign last in which Karađorđe was his successor?,2,emperor,765,"
Karađorđe died on 26 July 1817. Miloš was proclaimed prince of Serbia on 6 November 1817, so his reign lasted 243 days.
The question asks for the time in years, which is 365 days/year, so Miloš's reign as Karađorđe's successor lasted for (243/365) years"
596,How many years ago did Miloš Obrenović I die?,162,emperor,765,"
Miloš Obrenović I died 52 years ago.
The year 2022 - 52 = 1870, the year Miloš Obrenović I died.
The number of years ago he died is 1870 - 2022 = 1852.
The answer is 1852"
597,How many years before his death did Miloš Obrenović I begin his second reign as the Prince of Serbia?,2,emperor,765,"
The first reign of Miloš Obrenović I as the Prince of Serbia lasted from 6 November 1817 to 25 June 1839.
He began his second reign as the Prince of Serbia on 23 April 1815.
The duration of his second reign is 23 April 1815 - 25 June 1839 = 8 years and 2 months."
598,How many years longer was Miloš Obrenović's first reign as Prince of Serbia compared to his reign as Grand Vožd of Serbia?,20,emperor,765,"

Miloš Obrenović's first reign as Prince of Serbia lasted from 6 November 1817 to 25 June 1839, a total of 21 years and 208 days.
His reign as Grand Vožd of Serbia lasted from 23 April 1815 to 6 November 1817, a total of 2 years and 211 days"
599,How many years had Bev Francis's career lasted when she debuted her first match?,39,body builder,778,"1983-1991 = 8 years
The answer is 8"
600,How long in years was the career of Bev Francis?,8,body builder,778,1955-02-15 to 1991 gives a total of 36 years. Active years is 1983-1991 which is 9 years. 36-9=27 years is her inactive years in bodybuilding. So her total career is 27+9=36 years. The answer is 36
601,How long in years was Bev Francis's professional career?,8,body builder,778,"1983 to 1991 is 9 years.
The answer is 9"
602,How many years after her best win did Bev Francis retire?,4,body builder,778,"1987-1991 = 4 years
The answer is 4"
603,How old was Bev Francis when she made her pro debut in 1983?,28,body builder,778,"1983 - 67 = 28
The answer is 28"
604,How old was Bev Francis when she turned pro?,28,body builder,778,"
Bev Francis turned pro in 1983, when she was 28 years old."
605,At what age did Bev Francis retire from her career?,36,body builder,778,"

Bev Francis was born on February 15, 1955.
She began her professional career in 1983 at the age of 28.
She retired from her career in 1991 at the age of 36.
Therefore, Bev Francis retired from her career after 18 years at the age of 36.
The answer is 36"
606,How many years were there between Bev Francis's pro debut in 1983 and her best win?,4,body builder,778,"
Bev Francis's pro debut was in 1983. Her best win was in 1987. 1987-1983 = 4 years
The answer is 4"
607,How many years after turning 18 did Pettersen win a gold medal at the Junior World Championships?,1,skier,781,"
Pettersen turned 18 in 1980. She won a gold medal at the Junior World Championships that year. So, she won a gold medal one year after turning 18. The answer is 1.

Final Answer:One year.

The answer is 1"
608,How many years were between Pettersen's first gold medal and her last?,4,skier,781,"
Her first gold medal was in 1980 and her last gold medal was in 1984. 1984 - 1980 = 4 years
The answer is 4"
609,How many years did Brit Pettersen attend the World Cup?,7,skier,781,"
Brit Pettersen competed in the World Cup from 1982 to 1988, for a total of 7 seasons. Therefore, she attended the World Cup for 7 years. The answer is 7"
610,How old was Henrieta Farkašová when she won a gold medal at the 2022 Olympics?,36,skier,791,"

Henrieta Farkašová was born on 3 May 1986, so she was 36 years old when she won a gold medal at the 2022 Olympics. The answer is 36"
611,How old was Henrieta Farkašová when she first competed in the IPC Alpine Skiing World Championships in 2009?,23,skier,791,"

Henrieta Farkašová was born on 3 May 1986.

The 2009 IPC Alpine Skiing World Championships were held from 30 January to 6 February 2009 in Sestriere, Italy.

So, Henrieta Farkašová was 22 years old when she first competed in the IPC Alpine Skiing World Championships in 2009.
"
612,What year did Henrieta Farkašová win her first gold medal in the Paralympic Games?,2010,skier,791,"

Henrieta Farkašová won her first gold medal in the Paralympic Games at the 2010 Winter Paralympics in Vancouver, Canada. She won gold medals in the downhill, combined, giant slalom, and super-G events.

The answer is 2010"
613,How old was Henrieta Farkašová when she won her last gold medal at the 2022 Beijing Games?,36,skier,791,"

Henrieta Farkašová won her first gold medal at the 2010 Vancouver Games, when she was 24 years old.

She won her last gold medal at the 2022 Beijing Games, when she was 36 years old.

The difference between these two ages is 36 - 24 = 12 years.

So, Henrieta Farkašová was 1"
614,In what year did Kaija Parve-Helinurm win the most medals?,1985,skier,793,"

Kaija Parve-Helinurm won 3 medals in 1986 and 2 medals in 1985. Since 3 > 2, the year 1986 is the year she won the most medals (3). The answer is 1986"
615,How many years in a row did Kaija Parve win a gold medal in the women's biathlon?,5,skier,793,"
From 1986 to 1988, Parve won gold medals in every World Championships she participated in. 
The answer is 3"
616,How old was Kaija Parve when she went to her first World Cup?,20,skier,793,"
Kaija Parve-Helinurm was born on 14 June 1964. 
She went to her first World Cup in 1984. 
So, she was 19 years old then.
The answer is 19"
617,How old was Kaija Parve when she won her last gold medal at the 1988 Chamonix World Championships?,24,skier,793,"
Kaija Parve won her first World Championship gold medal in 1985 at the age of 21.
At the 1988 Chamonix World Championships, she was 24 years old.
The answer is 24"
618,How old was Marja-Liisa Kirvesniemi when she first won an Olympic gold medal?,29,skier,804,"
Marja-Liisa Kirvesniemi first won an Olympic gold medal at the 1984 Sarajevo Olympics. She was 29 years old at the time. The answer is 29"
619,How old was Marja-Liisa Kirvesniemi when she won her first gold medal at the 1978 World Championships?,23,skier,804,"

Marja-Liisa Kirvesniemi was born on September 10, 1955. 

In 1978, she would have been 23 years old. 

The 1978 World Championships were held in Lahti, Finland, from February 21 to March 5, 1978. 

So, Marja-Liisa Kirvesniemi was 23 years"
620,How old was Marja-Liisa Kirvesniemi when she got divorced?,56,skier,804,"
Marja-Liisa Kirvesniemi and Harri Kirvesniemi got divorced in 2011. Marja-Liisa Kirvesniemi was born on 10 September 1955, so in 2011 she was 56 years old. The answer is 56"
621,How many years was Marja-Liisa Kirvesniemi married to Harri Kirvesniemi?,27,skier,804,"

Marja-Liisa Kirvesniemi and Harri Kirvesniemi were married in 1984 and divorced in 2011, so they were married for 27 years. The answer is 27"
622,How many years did Melissa L. Coates work professionally?,18,body builder,806,2002 to 2020 is 18 years. The answer is 18
623,How many months ago did Melissa L. Coates die?,18,body builder,806,"
The year 2021 is 2021 years old.
The month June 2021 is 6 months ago.
The day June 23, 2021 is 0 days ago.
The answer is 6"
624,At what age did Melissa L. Coates retire from wrestling?,49,body builder,806,"2020
The answer is 2020"
625,How many years after retiring did Melissa Coates pass away?,1,body builder,806,"2020-2021 = 1
The answer is 1"
626,What age was Melissa Coates when she debuted at the IFBB Jan Tana Classic?,25,body builder,806,"
Melissa Coates debuted at the IFBB Jan Tana Classic in 1996 at the age of 25."
627,How many years after retiring did Melissa L. Coates die?,1,body builder,806,"2021-2002 = 20 years
2021-2020 = 1 year
So, she died 20+1 = 21 years after retiring.
The answer is 21"
628,How old was Melissa L. Coates when her professional career started?,31,body builder,806,1971-06-18 is the birthday of Melissa L. Coates. 1971 is the year 1971. The day of the week is Saturday. The date is June 18. The age at the start of the career is 50 years. 50 years minus the birthyear is 41 years. 41 years minus the day of the week is 36 days. The answer is 
629,How old was Ambrose Rayappan when he became Archbishop Emeritus of Pondicherry and Cuddalore?,52,christian leader,817,"
He became Archbishop Emeritus on 17 March 1973, when he was 72 years old.
The answer is 72"
630,How many years after his term as Archbishop Emeritus of Pondicherry and Cuddalore did Ambrose Rayappan die?,26,christian leader,817,"17 March 1973 (end of his term) + 24 November 1999 (death) = 26 years, 7 months, and 21 days. The answer is 26"
