id,question,answer,category,table_id,output
556,How old was the church when it initially closed?,166,church,715,"The church was completed in 1707, so it was active for 315 years before it closed in 1873. Therefore, when it initially closed, the church was 1873-1707 = 166 years old. The answer is 166"
557,How many years did the consecration of Valen Chapel take after it was closed?,76,church,715,"The consecration of Valen Chapel took place on 31 July 1949, which was 315 years after it was closed in 1534. The answer is 315 years."
558,How many days after the groundbreaking on 11 July 1939 was the construction of All Hallows Twickenham completed?,487,church,719,The construction of All Hallows Twickenham was completed 155 days after the groundbreaking on 11 July 1939.
559,How many years ago was All Hallows Twickenham designated as Grade I?,70,church,719,"The answer is 72 years. All Hallows Twickenham was designated as a Grade I listed building on 2 September 1952, which means it has been protected as a historic building for 72 years."
560,What year was the Palace of Westminster built?,1016,monument,726,"The Palace of Westminster was first built in 1016 AD. It has undergone several renovations and rebuilds since then, with the most significant one taking place from 1840 to 1876. The current building is a combination of the original 11th-century structure and the 19th-century reconstruction."
561,How many years did it take to rebuild the Palace of Westminster?,36,monument,726,"It took 46 years to rebuild the Palace of Westminster. The original palace was destroyed by fire in 1834, and the rebuilding process was completed in 1876."
562,How many years after its demolition did the rebuilding of the Palace of Westminster begin?,6,monument,726,The rebuilding of the Palace of Westminster began 1006 years after its demolition. The answer is 1006
563,How many years did it take to rebuild the Palace of Westminster?,36,monument,726,It took 36 years to rebuild the Palace of Westminster.
564,How many years did it take to rebuild the Palace of Westminster?,36,monument,726,It took 46 years to rebuild the Palace of Westminster. Construction began in 1840 and was completed in 1886.
565,How many years old is the Palace of Westminster?,1006,monument,726,"The Palace of Westminster was built in 1016, so it is 1006 years old."
566,How many years after it was built did the Palace of Westminster catch on fire?,818,monument,726,"The Palace of Westminster was built in 1006 years ago, so it caught on fire 1006 years - 1834 = 1290 years after it was built. The answer is 1290"
567,How old was Timoshenko when he began skating?,5,figure skating,735,"Daria Timoshenko began skating in 1985 when she was 5 years old.

The answer is 5"
568,How many years after Timoshenko began skating did he win his first gold medal?,14,figure skating,735,"Daria Timoshenko won her first gold medal at the 1999 World Junior Championships, which occurred 14 years after she began skating in 1985. The answer is 14"
569,How many years did Daria Timoshenko skate for Azerbaijan?,6,figure skating,735,"Daria Timoshenko represented Russia until 2000, and since then she has represented Azerbaijan. Therefore, she skated for 2000-1999=1 year for Russia. She then represented Azerbaijan for 2100-2001=10 years. Therefore, she skated for a total of 1+10=11 years. The answer is 11"
570,How old was Daria Timoshenko when she began skating?,5,figure skating,735,"Daria Timoshenko began skating in 1985, so she was 5 years old.
The answer is 5"
571,How many years did Daria Timoshenko skate before retiring?,21,figure skating,735,"Daria Timoshenko retired from figure skating in 2006. From 1985 to 2006 is a period of 21 years, so she skated for 21 years before retiring. The answer is 21"
572,At what age did Gorshkova begin skating?,4,figure skating,743,"Kristina Gorshkova began skating in 1993.

The answer is 1993"
573,How many years after winning a bronze medal at the World Junior Championships did Gorshkova achieve a personal best score in compulsory dance?,2,figure skating,743,"The first time Gorshkova and Butikov competed as a team was at the 2007-08 JGP Final, where they placed third. They then won the bronze medal at the 2008 World Junior Championships. Their personal best score in compulsory dance (CD) at that competition was 51.97. 

Four years after winning the bronze medal at the World Junior Championships, Gorshkova and Butikov set a new personal best score in CD of 54.00 at the 2012 Cup of Russia. Therefore, it took Gorshkova and Butikov 4 years to achieve a new personal best score in CD.

The answer is 4"
574,How many years after Gorshkova began skating did she win her first medal?,14,figure skating,743,"Kristina Gorshkova won her first medal 12 years after beginning to skate, in 2005. The year 2005 - 1993 (the year she began skating) = 12 years. The answer is 12"
575,How old was Kristina Gorshkova when she began skating?,4,figure skating,743,"Kristina Gorshkova was born on 18 February 1989, so she was 10 years old when she began skating in 1993. The answer is 10"
576,How old was Gorshkova when she won a gold medal?,22,figure skating,743,"Kristina Gorshkova was 22 years old when she won a gold medal at the 2011 Winter Universiade. The Universiade is an international multi-sport event, usually held in January, open to competitors from universities around the world. The 2011 Winter Universiade was held in Erzurum, Turkey, from December 29, 2010, to January 7, 2011. Gorshkova and her partner, Vitali Butikov, won the gold medal in the ice dancing competition. The answer is 22"
577,How many years after Kristina Gorshkova began skating did she win her first medal at the Junior Grand Prix Final?,14,figure skating,743,"Kristina Gorshkova began skating in 1993. The Junior Grand Prix Final was first held in the 1997–98 season, and Kristina Gorshkova won her first medal at the Junior Grand Prix Final in the 2007–08 season, which is 10 years after she began skating. The answer is 10"
578,What year did Kristina Gorshkova win a gold medal at the Winter Universiade?,2011,figure skating,743,The question asks about Kristina Gorshkova's gold medal at the 2011 Winter Universiade. The answer is 2011. The answer is 2011)
579,At what age did Max Aaron begin skating?,4,figure skating,747,Max Aaron began skating at the age of 6.
580,How old was Aaron when he first began skating?,4,figure skating,747,"Max Aaron was born on February 25, 1992, so he was 30 years old as of December 2022.

Aaron began skating in 1996.

The answer is 30"
581,How many years after achieving a personal best score in the short program did Aaron retire?,3,figure skating,747,"Max Aaron achieved a personal best score in the short program of 87.03 points on October 14, 2011. He retired from competitive skating on April 19, 2018, which is 6 years and 5 months after achieving that personal best score. The answer is 6"
582,How old was Max Aaron when he began skating?,4,figure skating,747,Max Aaron began skating at the age of 6. The answer is 6
583,How many years had Max Aaron been skating before he retired in 2018?,22,figure skating,747,"Max Aaron retired from competitive figure skating on April 19, 2018. Therefore, he had been skating for 19 years + 2018 = 19 years 4 months. Since months have 2 digits (e.g., January is 01), we can subtract 4 from 19 to get 19 - 4 = 15. Since years have 4 digits, we can divide 15 by 4 to get 15 / 4 = 3 and 3 remainder 1. Therefore, Max Aaron had been skating for 3 years + 1 month = 4 years when he retired. The answer is 4"
584,How many months ago did Max Aaron retire?,56,figure skating,747,"Max Aaron retired from competitive figure skating on April 19, 2018. It has been 44 months since then. The number of months can be calculated as the time elapsed since the event multiplied by the number of months per year (12 months). In this case, 44 months have passed since April 19, 2018, so the answer is 44"
585,What was Shabalin's age when he won his sole Olympic medal?,28,figure skating,748,Maxim Shabalin was 28 years old when he won the bronze medal at the 2010 Winter Olympics. The answer is 28
586,How old was Maxim Shabalin when he began skating?,5,figure skating,748,Maxim Shabalin began skating in 1987. The answer is 1987
587,How old was Maxim Shabalin when he began skating?,5,figure skating,748,Maxim Shabalin began skating in 1987. The answer is 1987
588,How long in years did the second renovation of the Birmingham–Jefferson Convention Complex last?,2,monument,751,"The second renovation of the Birmingham–Jefferson Convention Complex was completed in 2021. Therefore, it lasted 1 year. The number of years in 2021 is 1. The number of years in 1 year is 1. The answer is 1"
589,How long in years was the Birmingham–Jefferson Convention Complex open before it was renovated in 2009?,37,monument,751,"The complex was opened in January 1972, so it was open for 2022 - 1972 = 50 years before it was renovated in 2009. Therefore, the answer is 50.

The answer is 50"
590,How many years after the Birmingham–Jefferson Convention Complex was opened was it first renovated?,37,monument,751,"The Birmingham–Jefferson Convention Complex (BJCC) was opened in January 1972. Its first renovation took place in 2009. Therefore, it was renovated 2009 - 1972 = 37 years after it was opened. The answer is 37"
591,What year was the first renovation of the Birmingham–Jefferson Convention Complex?,2009,monument,751,The first renovation of the Birmingham–Jefferson Convention Complex was in 2009.
592,How many years longer was the second renovation than the first at the Birmingham–Jefferson Convention Complex?,2,monument,751,"The complex was inaugurated in 1976, so it opened in 1972 - 1976 = 4 years.
The second renovation was completed in 2021 - 2019 = 2 years.
Thus, the second renovation was 2 years longer than the first.
The answer is 2"
593,How many years after Miloš Obrenović's reign as Grand Vožd of Serbia ended did his second reign as Prince of Serbia begin?,41,emperor,765,"Milan II ruled as Prince of Serbia for 25 years, and his reign began 23 years after Miloš's reign as Grand Vožd ended. Thus, Miloš's second reign began 25 - 23 = 2 years after his first reign ended. The answer is 2"
594,How many years elapsed between the reigns of Prince of Serbia for Miloš Obrenović I?,19,emperor,765,"The difference between the two reigns is given by 25 June 1839 - 6 November 1817 = 71 years, 4 months and 19 days. Since a year has 365 days, 71 years is 71 * 365 = 24775 days. Since a month has 30 or 31 days, 4 months are 4 * 30 = 120 days. Therefore, 71 years is 24775 days, 120 days is 120/30 = 4 months, and the total difference between the two reigns is 24775 days + 4 months = 25119 days. The answer is 25119"
595,How long in years did Miloš Obrenović I's reign last in which Karađorđe was his successor?,2,emperor,765,The answer is 1839-1817 = 22 years
596,How many years ago did Miloš Obrenović I die?,162,emperor,765,Miloš Obrenović I died 112 years ago (2022-09-26). The answer is 112
597,How many years before his death did Miloš Obrenović I begin his second reign as the Prince of Serbia?,2,emperor,765,"Milos Obrenovic I began his second reign as the Prince of Serbia on 6 November 1817. His death occurred on 26 September 1860, which is 26 September 1860 - 6 November 1817 = 1842 years. The number of years before his death that he began his second reign is 1860 - 1842 = 18 years. The answer is 18"
598,How many years longer was Miloš Obrenović's first reign as Prince of Serbia compared to his reign as Grand Vožd of Serbia?,20,emperor,765,"Miloš Obrenović's first reign as Prince of Serbia was 25 June 1839 - 23 April 1815, a difference of 25 - 23 = 2 years.
The answer is 2"
599,How many years had Bev Francis's career lasted when she debuted her first match?,39,body builder,778,"Bev Francis debuted in 1983.
Her career lasted for 1983-2011 = 28 years when she retired.
The answer is 28"
600,How long in years was the career of Bev Francis?,8,body builder,778,"Bev Francis was a bodybuilder from Australia. She was born on February 15, 1955, and began her professional career in 1983. She competed in the IFBB World Pro Championships in 1987, where she won the best. She retired from bodybuilding in 1991, after a career of 18 years. 18 years is equal to 18 years * 12 months/year = 216 months. The number of months in a career is equal to the number of years in the career * 12 months/year = 216 months. The answer is 216"
601,How long in years was Bev Francis's professional career?,8,body builder,778,"Bev Francis was a professional bodybuilder for 11 years, from 1983 to 1994."
602,How many years after her best win did Bev Francis retire?,4,body builder,778,"Bev Francis's best win was in 1987.
She retired in 1991, which is 1987 - 1987 + 4 = 4 years after her best win.
The answer is 4"
603,How old was Bev Francis when she made her pro debut in 1983?,28,body builder,778,Bev Francis made her pro debut in 1983 at the age of 28. The answer is 28)
604,How old was Bev Francis when she turned pro?,28,body builder,778,"Bev Francis turned pro in 1983, at the age of 28."
605,At what age did Bev Francis retire from her career?,36,body builder,778,"Bev Francis retired from her career in 1991, at the age of 36. The answer is 36"
606,How many years were there between Bev Francis's pro debut in 1983 and her best win?,4,body builder,778,There are 1983-1987=4 years between Bev Francis's pro debut in 1983 and her best win in 1987. The answer is 4
607,How many years after turning 18 did Pettersen win a gold medal at the Junior World Championships?,1,skier,781,"Pettersen turned 18 on 24 November 1961. The Junior World Championships were in 1980, so she won a gold medal 19 years and 23 days after turning 18. The answer is 19, 23"
608,How many years were between Pettersen's first gold medal and her last?,4,skier,781,"Brit Pettersen won her first World Cup race on December 26, 1981. She last won a World Cup race on December 21, 1988—seven years and 21 days later. The answer is 7"
609,How many years did Brit Pettersen attend the World Cup?,7,skier,781,"Brit Pettersen attended the World Cup from 1982 to 1988, for 7 seasons. The answer is 7"
610,How old was Henrieta Farkašová when she won a gold medal at the 2022 Olympics?,36,skier,791,"Henrieta Farkašová won her first gold medal at the 2010 Winter Paralympics at the age of 24.

Since 2022 - the year of the 2022 Winter Olympics - is an odd-numbered year, Farkašová is one year older than she was at the 2010 Winter Paralympics.

Therefore, Henrieta Farkašová was 25 years old when she won a gold medal at the 2022 Olympics.

The answer is 25"
611,How old was Henrieta Farkašová when she first competed in the IPC Alpine Skiing World Championships in 2009?,23,skier,791,"The first IPC Alpine Skiing World Championships were held in 1992. Henrieta Farkašová was born on 3 May 1986, so she was 16 years old at the time. Therefore, her first competition was in 2002, not 2009. The answer is 16 (2002). The answer is 16 (2002)"
612,What year did Henrieta Farkašová win her first gold medal in the Paralympic Games?,2010,skier,791,"Henrieta Farkašová won her first gold medal in the Paralympic Games at the 2010 Winter Paralympics in Vancouver, Canada. The games were held from March 12 to 21, 2010. Therefore, Henrieta Farkašová won her first gold medal in the Paralympic Games in 2010. The answer is 2010"
613,How old was Henrieta Farkašová when she won her last gold medal at the 2022 Beijing Games?,36,skier,791,"The first table gives the date of birth (Born) and the year of birth (age 36) of Henrieta Farkašová.

The second table gives the results of Farkašová at the Paralympic Games. She has won 15 gold medals, 2 silver medals, and 1 bronze medal.

The third table gives the results of Farkašová at the IPC Alpine World Championships. She has won 12 gold medals, 5 silver medals, and 2 bronze medals.

The question asks how old was Henrieta Farkašová when she won her last gold medal at the 2022 Beijing Games.

At the 2022 Beijing Games, Farkašová won a gold medal in the downhill event (her 18th gold medal overall). Her date of birth is 3 May 1986, so she was 36 years old when she won her 18th gold medal.

The answer is 36"
614,In what year did Kaija Parve-Helinurm win the most medals?,1985,skier,793,"Kaija Parve-Helinurm won three gold medals in 1986 and two gold medals in 1988. Since 1986 has more gold medals than 1988, she won the most medals in 1986. The answer is 1986"
615,How many years in a row did Kaija Parve win a gold medal in the women's biathlon?,5,skier,793,"Kaija Parve won a gold medal in women's biathlon at the World Championships from 1984 to 1988, for a total of 5 years. In 1987 and 1988, she also won two gold medals in the relay, for a total of 7 years with at least one gold medal. The answer is 5"
616,How old was Kaija Parve when she went to her first World Cup?,20,skier,793,"Kaija Parve went to her first World Cup in 1984. To find her age at that time, we can subtract her birthdate from the start of the World Cup season, which is typically November. 1984 - 1964 = 20. Therefore, Kaija Parve was 20 years old when she went to her first World Cup. The answer is 20"
617,How old was Kaija Parve when she won her last gold medal at the 1988 Chamonix World Championships?,24,skier,793,"Kaija Parve won her last gold medal at the 1988 Chamonix World Championships. To find her age at that time, we can use the date of her last gold medal and subtract her age at the time of her first gold medal (1984).

First, we need to find the date of her first gold medal. We can use the information provided in the table: ""Seasons: 1984-88"". This means she won her first gold medal in any of the seasons between 1984 and 1988 (inclusive). The first season is 1984, so her first gold medal was in 1984.

Now, we can use the date of her first gold medal and subtract her age at the time (1984): ( | 1984-06-14 | ) | 14 June 1964 | (age 58) | Tallinn, Estonia. This will give us the date she won her first gold medal: 14 June 1964.

Now, we can subtract her age at the time of her first"
618,How old was Marja-Liisa Kirvesniemi when she first won an Olympic gold medal?,29,skier,804,Marja-Liisa Kirvesniemi first won an Olympic gold medal in 1984 at the age of 28. The answer is 28
619,How old was Marja-Liisa Kirvesniemi when she won her first gold medal at the 1978 World Championships?,23,skier,804,"Marja-Liisa Kirvesniemi won her first gold medal at the 1978 World Championships, which were held in Lahti, Finland. She was 22 years old at the time. The answer is 22"
620,How old was Marja-Liisa Kirvesniemi when she got divorced?,56,skier,804,Marja-Liisa Kirvesniemi got divorced from her husband Harri Kirvesniemi in 2011. She was 56 years old at that time. The answer is 56
621,How many years was Marja-Liisa Kirvesniemi married to Harri Kirvesniemi?,27,skier,804,"Marja-Liisa Kirvesniemi was married to Harri Kirvesniemi from 1984 to 2011, which is a total of 27 years. The answer is 27 years"
622,How many years did Melissa L. Coates work professionally?,18,body builder,806,"Melissa L. Coates began her professional career in 2002 and retired in 2020, thus she worked professionally for 18 years. The answer is 18"
623,How many months ago did Melissa L. Coates die?,18,body builder,806,Melissa L. Coates died 23 - 6 = 17 months ago. The answer is 17
624,At what age did Melissa L. Coates retire from wrestling?,49,body builder,806,Melissa L. Coates retired from professional wrestling in 2020 at the age of 50.
625,How many years after retiring did Melissa Coates pass away?,1,body builder,806,"Melissa Coates was an American professional wrestler and bodybuilder. She was the first woman to win the IFBB Jan Tana Classic bodybuilding competition in 1996. She retired from professional wrestling in 2020 and passed away on June 23, 2021, at the age of 50. The number of years between her retirement and death is 2021 - 2020 = 1. Therefore, Melissa Coates passed away 1 year after retiring. The answer is 1"
626,What age was Melissa Coates when she debuted at the IFBB Jan Tana Classic?,25,body builder,806,Melissa Coates debuted at the IFBB Jan Tana Classic in 1996 at the age of 25.
627,How many years after retiring did Melissa L. Coates die?,1,body builder,806,"Melissa L. Coates (June 18, 1971 – June 23, 2021) was a Canadian professional wrestler. She was the first female professional wrestler to be trained by Killer Kowalski, and was known for her work in the independent circuit, particularly in the Ohio Valley Wrestling (OVW) promotion.

Coates was born in Thunder Bay, Ontario, Canada, and raised in Winnipeg, Manitoba. She attended Lakehead University and graduated with a Bachelor of Arts in English and a minor in psychology.

Coates began her professional wrestling career in 2002, training at the Killer Kowalski School of Professional Wrestling in Massachusetts. She debuted in Ultimate Pro Wrestling (UPW) as Melissa Coates, and later adopted the ring name ""The Bag Lady"" in the NWA Anarchy promotion.

Coates won the IFBB Jan Tana Classic in 1996, which qualified her to compete in the 1996 Ms. Olympia competition. She retired from professional wrestling in 2020, and died on June"
628,How old was Melissa L. Coates when her professional career started?,31,body builder,806,"Melissa L. Coates (June 18, 1971 – June 23, 2021) was a Canadian professional wrestler. She was best known for her time in World Wrestling Entertainment (WWE) under the ring name Melissa Coates.

Coates began her professional career in 1996, when she won the IFBB Jan Tana Classic. She went on to compete in various bodybuilding and fitness competitions, including the IFBB Arnold Classic and the IFBB Ms. International.

Coates was 25 years old when she started her professional career."
629,How old was Ambrose Rayappan when he became Archbishop Emeritus of Pondicherry and Cuddalore?,52,christian leader,817,"Ambrose Rayappan was born on 25 February 1901.
He became Archbishop Emeritus of Pondicherry and Cuddalore on 17 March 1973, which was 46 years ago.
So, at that time, he was 72 years old.
Today's date is 2022-12-01, which is 46 years and 1 month after 17 March 1973.
If Ambrose Rayappan's age increased by 12 months for each year passed, then he would be 98 years old today.
Therefore, Ambrose Rayappan was 98 - 72 = 26 years old when he became Archbishop Emeritus of Pondicherry and Cuddalore.
The answer is 26"
630,How many years after his term as Archbishop Emeritus of Pondicherry and Cuddalore did Ambrose Rayappan die?,26,christian leader,817,"After his term as Archbishop Emeritus of Pondicherry and Cuddalore, Ambrose Rayappan died 24 years 11 months 23 days later. The term lasted 20 years 11 months 23 days, so he died 24 years 11 months 23 days after his term ended. The term began on 17 March 1973, so he died on (2022-12-01) + (24 years 11 months 23 days). The date inISO 8601 formatis 2002-03-16. He died 2002-03-16 + 24 years 11 months 23 days = 2026-12-23. The number of years is 2026-12-23 - 2002-03-16 = 24 years 11 months 23 days = 9874 days. The number of days in 24 years is 24 years * 365.25 days"
631,How many years did Ambrose Rayappan serve as Archbishop Emeritus of Pondicherry and Cuddalore?,20,christian leader,817,"Ambrose Rayappan served as Archbishop of Pondicherry and Cuddalore from 25 March 1953 to 17 March 1973, a total of 19 + 17 = 36 years. After his retirement, he continued to serve as Archbishop Emeritus of Pondicherry and Cuddalore for the next 26 years, from 17 March 1973 to 24 November 1999. So, Ambrose Rayappan served a total of 36 + 26 = 62 years as Archbishop Emeritus of Pondicherry and Cuddalore. The answer is 62"
632,How many years after his term ended did Ambrose Rayappan die?,26,christian leader,817,"Ambrose Rayappan died 24 November 1999, which is 24 November 1999 - 17 March 1973 = 24 years and 186 days after his term ended. The answer is 24"
633,How old was Ambrose Rayappan when he was ordained?,22,christian leader,817,"Ambrose Rayappan was ordained on 16 December 1923. He was born in 1901, so he was 22 years old when he was ordained. The answer is 22"
634,How many years ago did Ambrose Rayappan die?,23,christian leader,817,"Ambrose Rayappan died on November 24, 1999. It has been 23 years since his death.

The answer is 23"
635,How long in years did Ambrose Rayappan serve as Archbishop Emeritus of Pondicherry and Cuddalore from 1953?,20,christian leader,817,"Ambrose Rayappan served as Archbishop of Pondicherry and Cuddalore from 25 March 1953 to 17 March 1973. His tenure as Archbishop lasted for 19 years, 364 days. As Archbishop Emeritus, he continued serving for another 25 years, 364 days, making a total of 49 years, 364 days. The answer is 49"
636,How old was Alojzije Mišić when he became the Bishop of Mostar-Duvno and Apostolic Administrator of Trebinje-Mrkan?,53,christian leader,824,Alojzije Mišić was 52 years old when he was appointed as the Bishop of Mostar-Duvno and Apostolic Administrator of Trebinje-Mrkan on 29 April 1912.
637,How many years after Alojzije Mišić was ordained did he become the Bishop of Mostar-Duvno and Apostolic Administrator of Trebinje-Mrkan?,30,christian leader,824,"Alojzije Mišić was ordained a priest on 7 July 1882. He was appointed the Bishop of Mostar-Duvno and Apostolic Administrator of Trebinje-Mrkan on 18 June 1912, which is 19 years after his ordination. The answer is 19"
638,How many years were between Mišić's ordination and consecration?,30,christian leader,824,The number of years between Mišić's ordination and consecration is 1922 - 1882 = 40 years. The answer is 40
639,How long in years was Mišić's bishop term?,30,christian leader,824,Alojzije Mišić was a Croatian Catholic bishop. He was the Bishop of Mostar-Duvno and Apostolic Administrator of Trebinje-Mrkan from 1912 to 1942. His term as bishop lasted for 29 years. The answer is 29
640,How long in years was the longest tenure of another post Mišić ever held?,10,christian leader,824,"Mišić was appointed bishop on 29 April 1912 and installed on 14 July 1912. He served until 26 March 1942, a total of 29 years and 237 days. His longest tenure of another post was 23 years, from 1894 to 1917, when he was a parish priest in Bihać. The answer is 23"
641,How old was Alojzije Mišić when he was consecrated?,52,christian leader,824,Alojzije Mišić was 22 years old when he was consecrated a priest on 7 July 1882 by János Simor. He was 32 years old when he was consecrated a bishop on 18 June 1912 by Diomede Falconio.
642,How long in years did Alojzije Mišić serve as the Bishop of Mostar-Duvno?,30,christian leader,824,"Alojzije Mišić served as the Bishop of Mostar-Duvno for 29 years, 10 months, and 26 days. He was appointed on April 29, 1912, and installed on July 14, 1912. He served until March 26, 1942. The total number of years he served is 29 years, 5 months, and 26 days."
643,How long in years was Alojzije Mišić the Bishop of Mostar-Duvno and Apostolic Administrator of Trebinje-Mrkan?,30,christian leader,824,"Alojzije Mišić was the Bishop of Mostar-Duvno and Apostolic Administrator of Trebinje-Mrkan from 29 April 1912 to 26 March 1942, which is 29 April 1912 to 26 March 1942, a period of 29 years and approximately 10 months."
644,How many years after Alphonse Gallegos's ordination was his consecration?,23,christian leader,829,"Alphonse Gallegos was ordained a priest on 24 May 1958. He was consecrated a bishop on 4 November 1981, which was 23 years after his ordination. The answer is 23"
645,How old was Alphonse Gallegos when he became Auxiliary Bishop of Sacramento?,50,christian leader,829,"Venerable Alphonse Gallegos (1931-1991) was an American Roman Catholic bishop. He was appointed Auxiliary Bishop of Sacramento on August 24, 1981, at the age of 50."
646,How old was Alphonse Gallegos when he was ordained?,27,christian leader,829,"Alphonse Gallegos was born on February 20, 1931, in Albuquerque, New Mexico, United States.

He was ordained a priest on May 24, 1958.

He was consecrated a bishop on November 4, 1981, by Francis Anthony Quinn.

He died on October 6, 1991, in Sacramento, California, United States, at the age of 60.

So, Alphonse Gallegos was 27 when he was ordained a priest, 53 when he was consecrated a bishop, and 60 when he died."
647,How many years before Alphonse Gallegos died was he consecrated?,10,christian leader,829,"Alphonse Gallegos was consecrated a bishop on 4 November 1981. He died 6 October 1991, which is 4 October 1991 to 1 October 1991 inclusive plus 1 day, or a period of 365 days. 365 is 1 more than the number of days in a standard year, so we add 1 to get 366, which is 1 more than the number of days in 2 years. Therefore, Gallegos died 2 years before 4 November 1991, which is 2 years before 4 November 1991, which is 24 October 1990. He was consecrated 366 days before 24 October 1990, which is 366 days before 24 October 1990, which is 24 May 1989. It had been 365 days since 24 May 1989, so 365 days before 4 November 1991 was 24 May 1989,"
648,For how many years was Alphonse Gallegos both Auxiliary Bishop of Sacramento and Titular Bishop of Sasabe?,10,christian leader,829,"Alphonse Gallegos was both Auxiliary Bishop of Sacramento and Titular Bishop of Sasabe from 1981 to 1991, a total of 10 years. The answer is 10"
649,How long in years did Alphonse Gallegos serve as Auxiliary Bishop of Sacramento?,10,christian leader,829,"Alphonse Gallegos was Auxiliary Bishop of Sacramento from 1981 to 1991, a period of 10 years."
650,"How many years ago did Alphonse Gallegos die in Sacramento, California, United States?",31,christian leader,829,"Venerable Alphonse Gallegos ( | 1931-02-20 | ) | 20 February 1931 | Albuquerque, New Mexico, United States | 6 October 1991 | (1991-10-06) | (aged 60) | Sacramento, California, United States) died 60 years ago"
651,How old was Alphonse Gallegos when he was appointed Auxiliary Bishop of Sacramento in 1981?,50,christian leader,829,"Alphonse Gallegos was appointed Auxiliary Bishop of Sacramento on 24 August 1981, when he was 49 years old (1981-08-24 - 1931-02-20 = 49 years). The answer is 49"
652,How long in years did Alphonse Gallegos serve as Auxiliary Bishop of Sacramento?,10,christian leader,829,"Alphonse Gallegos served as Auxiliary Bishop of Sacramento from 1981 to 1991, a period of 10 years."
653,How old was Alessandro Riguccini when he began his career in 1999?,11,martial artist,840,Alessandro Riguccini began his professional boxing career on 25 March 1999 at the age of 11.
654,How many years has Alessandro Riguccini been active in his career?,23,martial artist,840,Alessandro Riguccini has been active in his career for 23 years (1999-present).
655,How long in years was Alessandro Riguccini with his second team?,2,martial artist,840,"Alessandro Riguccini has been a professional boxer since 1999. He has had 27 professional boxing matches, with 23 wins by knockout. He has also had 52 kickboxing matches, with 49 wins and 43 knockouts. He has been with his second team, X1 Boxing, for 2011 and 2012, which is a total of 2 years."
656,How many years after becoming active did Riguccini join Zanfer Promotions?,13,martial artist,840,"Riguccini joined Zanfer Promotions in 2012, so 12 - 2012 = 10 years after becoming active.
The answer is 10"
657,How old was Riguccini when he became active as a fighter?,11,martial artist,840,"Alessandro Riguccini was born on March 25, 1988, so he is currently 34 years old. He became active as a fighter in 1999, when he was 11 years old."
658,How many years has it been since Bustamante last fought?,10,martial artist,849,"The most recent fight for Murilo Bustamante was on December 14, 2012. Therefore, it has been 9 years and 1 month since he last fought. The answer is 9 years and 1 month"
659,How many years was Murilo Bustamante active in MMA?,21,martial artist,849,"Murilo Bustamante was active in MMA from 1991 to 2012, which is a total of 21 years."
660,What was Murilo Bustamante's age when he attended the Brazilian National Championship for the first time?,30,martial artist,849,"Murilo Bustamante attended the Brazilian National Championship for the first time in 1996. The date of his birth is 30 July 1966, so he was 29 years old. The question asks for his age at the time of the competition, which was 29 - 1 = 28 years old. The answer is 28"
661,How old was Murilo Bustamante when he won the gold medal at the 1999 Brazilian National Championship?,33,martial artist,849,"Murilo Bustamante was 32 years old when he won the gold medal at the 1999 Brazilian National Championship. The date of the championship was October 16, 1999, so Bustamante was born on July 30, 1966. The answer is 32"
662,How old was Murilo Bustamante when he began his MMA career?,25,martial artist,849,"Murilo Bustamante was born on July 30, 1966, so he was 26 years old when he began his MMA career in 1991. The answer is 26"
663,How many years was Murilo Bustamante active in his MMA career?,21,martial artist,849,"Murilo Bustamante was active in his MMA career for 1991-2012, which is a total of 21 years."
664,How old was Mohammad Yamin when he took office as the 6th Minister of Law?,47,office holder,861,"Mohammad Yamin took office as the 6th Minister of Law on 27 April 1951. He was born on 24 August 1903, so at that time he was 47 years old. The answer is 47"
665,How many years longer was Yamin in office as the 8th Minister of National Education than as the 6th Minister of Law?,1,office holder,861,"Yamin was the 8th Minister of National Education from 30 July 1953 to 12 August 1955, for a period of 2 years and 1 day.
As the 6th Minister of Law, he served from 27 April 1951 to 3 April 1952, for a period of 266 days.
2 years - 266 days = 731 days
731 days - 266 days = 465 days
Yamin was in office 465 days longer as the 8th Minister of National Education than as the 6th Minister of Law.
The answer is 465"
666,How many years after leaving office as the 8th Minister of National Education did Yamin take office as the 14th Minister of Information?,7,office holder,861,"Yamin left office as the 8th Minister of National Education on 12 August 1955. He took office as the 14th Minister of Information on 6 March 1962, a period of 6 years and 5 months (1955-08-12 + 1962-03-06) later. Therefore, the number of years between these two events is 6 + 5 + 1 = 12. The answer is 12"
667,How many years did Mohammad Yamin serve as Minister of National Education?,2,office holder,861,"Mohammad Yamin served as Minister of National Education for 2 years, 1 month, and 12 days, from 30 July 1953 to 12 August 1955."
668,How old was Mohammad Yamin when he became Minister of National Education in 1953?,50,office holder,861,"Mohammad Yamin became Minister of National Education on 30 July 1953, when he was 50 years old. The answer is 50"
669,How old was Mohammad Yamin when he became Minister of Information?,59,office holder,861,Mohammad Yamin was 58 years old when he became Minister of Information on 6 March 1962.
670,How long in years was Arnold Schwarzenegger the governor of California?,7,body builder,866,"Arnold Schwarzenegger was the 38th Governor of California from November 17, 2003 to January 3, 2011, a total of 7 years and 1 month."
671,How old was Arnold Schwarzenegger when he got married?,39,body builder,866,"Arnold Schwarzenegger was 49 years old when he got married for the second time to his longtime girlfriend, Maria Shriver, on April 26, 1986."
