id,question,answer,category,table_id,output,answer_format
312,How many years ago was the last IBSF World Championships?,1,sports event,203,"The last IBSF World Championships mentioned in the table took place in 2019. Given that the current year is 2022, we can calculate the number of years since the last championship by subtracting the year of the championship from the current year: 2022 - 2019 = 3 years.
Final Answer: 3 years ago",<num_years>
313,How many years ago was the sister ship I-176 salvaged and scrapped?,65,ship,1112,"I-176 was salvaged and scrapped in 1957. Given that the current year is 2022, we can calculate the number of years since 1957 by subtracting 1957 from 2022: 2022 - 1957 = 65 years.
Final Answer: 65 years ago",<num_years>
314,What year did Jenson Button win his first championship?,2009,f1,259,"Jenson Button won his first Formula One World Championship in 2009.
Final Answer: 2009",yyyy
315,How many years ago was the United States Armed Forces formed?,247,army,1123,"The United States Armed Forces were founded on 14 June 1775. To calculate how many years ago that was from the current year, 2023, subtract 1775 from 2023: 2023 - 1775 = 248 years ago.
Final Answer: 248 years ago",<num_years>
316,How many years ago were the Liberation Tigers of Tamil Eelam defeated?,13,terrorist orgnization,712,"The Liberation Tigers of Tamil Eelam (LTTE) were defeated in May 2009. Given that the current year is 2022, we can calculate the number of years since their defeat by subtracting the defeat year from the current year: 2022 - 2009 = 13 years.
Final Answer: 13 years ago",<num_years>
317,How many years are between Jacques Anquetil's first and last medal wins?,14,cycling,636,"Jacques Anquetil won his first medal in 1952 and his last medal in 1966. To find the number of years between these two events, subtract the earlier year from the later year: 1966-1952=14.
Final Answer: 14 years",<num_years>
318,How many years are between Madan Lal's last Test and his ODI debut?,12,cricket,53,"Madan Lal's last Test was on 19 June 1986, and his ODI debut was on 13 July 1974. To find the number of years between these two dates, subtract the earlier year from the later year: 1986 - 1974 = 12 years.
Final Answer: 12 years",<num_years>
319,How many years are between Makin's current rank and when he won bronze at the World Team Championships?,3,squash,107,"Makin's current ranking is No. 8 as of January 2022, and he won the bronze medal at the World Team Championships in 2019. To find the number of years between these two events, subtract the year of the World Team Championships from the current year: 2022 - 2019 = 3 years.
Final Answer: 3 years",<num_years>
320,How many years are there between Barrichello's best finish in his Stock Car Brasil career and his best finish in his IndyCar Series career?,2,f1,51,"Rubens Barrichello's best finish in his Stock Car Brasil career was 1st in 2014, and his best finish in his IndyCar Series career was 12th in 2012. To find the number of years between these two events, subtract the earlier year from the later year: 2014-2012=2.
Final Answer: 2 years",<num_years>
321,In what year was Jenson Button's last entry in the Formula One World Championship?,2017,f1,259,"Jenson Button's last entry in the Formula One World Championship was in the 2017 Monaco Grand Prix.
Final Answer: 2017",yyyy
322,In what year did Jenson Button make his first entry in the Formula One World Championship?,2000,f1,259,"Jenson Button made his first entry in the Formula One World Championship in the 2000 Australian Grand Prix.
Final Answer: 2000",yyyy
323,How many years are there between Barrichello's last win and his last entry into a Grand Prix for Formula One?,2,f1,51,"Rubens Barrichello's last win in Formula One was at the 2009 Italian Grand Prix, and his last entry into a Grand Prix was at the 2011 Brazilian Grand Prix. To find the number of years between these two events, subtract the year of the last win from the year of the last entry: 2011 - 2009 = 2 years.
Final Answer: 2 years",<num_years>
324,How many years are there between Farag winning gold at the Cairo World Championships and at the Marseille World Team Championships?,4,squash,106,"Farag won gold at the Cairo World Championships in 2021-22 and at the Marseille World Team Championships in 2017. To find the number of years between these two events, subtract the earlier year from the later year: 2021-22 - 2017 = 4 years.
Final Answer: 4 years",<num_years>
325,What is the average number of months are soldiers conscripted to the Republic of Korea Armed Forces across all branches?,20,army,1121,"The conscription periods for the different branches are as follows: Army - 18 months, Navy - 20 months, and Air Force - 22 months. To find the average, add the conscription periods together and divide by the number of branches: (18 + 20 + 22) / 3 = 60 / 3 = 20 months.
Final Answer: 20 months",<num_months>
326,How many years are there between Rubens Barrichello's first and last win in Formula One?,9,f1,51,"Rubens Barrichello's first win in Formula One was at the 2000 German Grand Prix, and his last win was at the 2009 Italian Grand Prix. To find the number of years between these two wins, subtract the earlier year from the later year: 2009-2000=9.
Final Answer: 9 years",<num_years>
327,How many years before achieving his highest ranking did Paul Coll win gold at the Manchester World Doubles Championships?,5,squash,109,"Paul Coll achieved his highest ranking, No. 1, on 1 March 2022. He won gold at the Manchester World Doubles Championships in 2017. To find out how many years before achieving his highest ranking this occurred, we subtract the year of the Manchester gold medal (2017) from the year of his highest ranking (2022): 2022 - 2017 = 5 years.
Final Answer: 5 years",<num_years>
328,How many years before he retired did Daisuke Shiga achieve his highest rank?,5,sumo,169,"Daisuke Shiga retired in May 2007 and achieved his highest rank, Ōzeki, in January 2002. To find out how many years before he retired he achieved his highest rank, subtract the year he achieved his highest rank from the year he retired: 2007 - 2002 = 5 years.
Final Answer: 5 years",<num_years>
329,How many years before his career ended was Patrese's first win?,11,f1,261,"Riccardo Patrese's Formula One career ended in 1993, and his first win was in 1982. To find out how many years before his career ended he won his first race, subtract the year of his first win from the year his career ended: 1993 - 1982 = 11.
Final Answer: 11 years",<num_years>
330,How many years before his death did Obata retire?,30,sumo,148,"Toshimitsu Obata was born on May 16, 1953, and died on November 20, 2015. To find out how many years before his death he retired, we need to calculate the difference between the year of his death and the year of his retirement. He retired in January 1985, so we subtract 1985 from 2015: 2015 - 1985 = 30 years.
Final Answer: 30 years",<num_years>
331,How many years before his death did Raymond Poulidor win the silver medal for France?,45,cycling,104,"Raymond Poulidor was born on May 31, 1952, and died on November 13, 2019. To find out how many years before his death he won the silver medal, we need to calculate the difference between 2019 and 1974, the year he won the silver medal in the World Championships in Montréal.

2019 - 1974 = 45 years

Final Answer: 45 years",<num_years>
332,How many years before Kapil Dev's last ODI did he start playing for Worcestershire?,10,cricket,52,"Kapil Dev started playing for Worcestershire in 1984 and his last ODI was in 1994. To find out how many years before his last ODI he started playing for Worcestershire, subtract the year he started for Worcestershire from the year of his last ODI: 1994 - 1984 = 10 years.
Final Answer: 10 years",<num_years>
333,How many years before Singh played for HC Klein Zwitserland did he play for the Indian national team?,8,hockey,486,"Gagan Ajit Singh played for the Indian national team from 1997 to 2007, which is a span of 10 years. He played for HC Klein Zwitserland in 2005-2007, which is a span of 2 years. To find out how many years before he played for HC Klein Zwitserland he played for the Indian national team, we need to find the overlap of the two periods. Since he played for the national team from 1997 to 2007 and for HC Klein Zwitserland from 2005 to 2007, the overlap is from 2005 to 2007, which is 2 years. Therefore, he played for the Indian national team for 2 years before he played for HC Klein Zwitserland.
Final Answer: 2 years",<num_years>
334,What is the average of the minimum and maximum military age in the Republic of Korea Armed Forces?,23,army,1121,"The minimum military age in the Republic of Korea Armed Forces is 18, and the maximum is 28. To find the average, add the two ages together and divide by 2: (18+28)/2 = 46/2 = 23.
Final Answer: 23 years old",<num_years>
335,How many years before the 2019 World Aquatics Championships did the previous World Aquatics Championships occur?,2,sports event,1032,"The previous World Aquatics Championships before 2019 were held in 2017. To find out how many years before 2019 the 2017 championships occurred, subtract 2017 from 2019: 2019 - 2017 = 2 years.
Final Answer: 2 years",<num_years>
336,In what year did Riccardo Gabriele Patrese compete in the Japanese Grand Prix?,1992,f1,261,"Riccardo Gabriele Patrese's last win was in the 1992 Japanese Grand Prix, and since the Japanese Grand Prix is an annual event, the year he competed in it is the same as the year of his last win.
Final Answer: 1992",yyyy
337,How many years before the commissioning of HMS Argyll was it laid down?,4,ship,223,"HMS Argyll was laid down on 20 March 1987 and commissioned on 31 May 1991. To find the number of years between these two dates, subtract the laydown year from the commissioning year: 1991 - 1987 = 4 years.
Final Answer: 4 years",<num_years>
338,How many years before the end of the emergency did Southern Rhodesia cease being a belligerent?,7,proxy war,997,"Southern Rhodesia ceased being a belligerent in 1953, and the Malayan Emergency ended on 31 July 1960. To find out how many years before the end of the emergency Southern Rhodesia ceased being a belligerent, subtract the year Southern Rhodesia ceased being a belligerent from the year the emergency ended: 1960 - 1953 = 7 years.
Final Answer: 7 years",<num_years>
339,How many years before the end of the war did DR Sudan end its support?,2,proxy war,975,"The Chadian-Libyan conflict lasted from 29 January 1978 to 11 September 1987, which is a total of 9 years, 7 months, 1 week, and 6 days. DR Sudan ended its support in 1985. To find out how many years before the end of the war this was, we need to calculate the difference between 1985 and 1987. Since 1987 is the end year, we subtract 1985 from 1987, which gives us 2 years. However, since we are looking for the number of years before the end of the war, we need to consider the full duration of the war, which is 9 years and 7 months. Since 1985 is 2 years before 1987, and the war lasted 9 years and 7 months, we subtract 2 years from 9 years and 7 months, which gives us 7 years and 7 months. To express this in years, we can approximate 7 months to 0.58 years (7/12). Therefore, the number of years before the end of the war that DR Sudan ended its support is approximately 7.58 years.
Final Answer: Approximately 7.",<num_years>
340,How many years before the end of the war was the Third Liberation Army formed?,11,proxy war,974,"The Chadian Civil War ended in November 1979. The Third Liberation Army was formed in 1968. To find out how many years before the end of the war the Third Liberation Army was formed, subtract the year the Third Liberation Army was formed from the year the war ended: 1979 - 1968 = 11 years.
Final Answer: 11 years",<num_years>
341,How many years before the Königssee bobsleigh Two-man at the IBSF World Championships was a similar contest held?,1,sports event,203,"The Königssee bobsleigh Two-man at the IBSF World Championships was held in 2017. The previous similar contest was held in 2016, and the next one was in 2019. To find out how many years before 2017 the 2016 contest was held, we simply subtract 2016 from 2017, which gives us 1 year.
Final Answer: 1 year",<num_years>
342,How many years before the war began did Abdul Karim Qasim become a leader?,3,proxy war,981,"Abdul Karim Qasim became a leader in 1963, and the war began in 1961. To find out how many years before the war began Qasim became a leader, subtract the year the war began from the year Qasim became a leader: 1963 - 1961 = 2 years.
Final Answer: 2 years",<num_years>
343,How many years before the war ended did Southern Rhodesia cease being a belligerent?,14,proxy war,1001,"Southern Rhodesia was a belligerent from 1964 to 1979, which is a total of 15 years. The war ended with the Lancaster House Agreement on 12 December 1979. To find out how many years before the war ended Southern Rhodesia ceased being a belligerent, we subtract the year Southern Rhodesia ceased being a belligerent (1979) from the year the war ended (1979). Since the war ended in the same year Southern Rhodesia ceased being a belligerent, the number of years is 0.
Final Answer: 0 years",<num_years>
344,How many years before the war ended did the Republic of the Congo stop being a belligerent?,2,proxy war,978,"The Congo Crisis lasted from 5 July 1960 to 25 November 1965, which is a total of 5 years and 4 months. The Republic of the Congo stopped being a belligerent in 1964, which is 1 year and 4 months before the war ended in 1965. To find the number of years before the war ended, we subtract 1964 from 1965, which gives us 1 year.
Final Answer: 1 year",<num_years>
345,How many years before the war ended did the Republic of the Sudan stop being a belligerent?,3,proxy war,982,"The First Sudanese Civil War ended on 27 March 1972. The Republic of the Sudan became a belligerent in 1969. To find out how many years before the war ended the Republic of the Sudan stopped being a belligerent, subtract the year they stopped being a belligerent (1969) from the year the war ended (1972): 1972 - 1969 = 3 years.
Final Answer: 3 years",<num_years>
346,How many years before Zoetemelk first won the Paris–Nice stage race did he win gold at the Olympics?,6,cycling,103,"Zoetemelk first won the Paris–Nice stage race in 1974. He won the gold medal at the 1968 Mexico City Olympics. To find out how many years before he won the Paris–Nice stage race he won the gold at the Olympics, subtract the year of the Paris–Nice win from the year of the Olympic win: 1974 - 1968 = 6 years.
Final Answer: 6 years",<num_years>
347,How many years did Brian Lara play for Team Trinidad and Tobago?,21,cricket,528,"Brian Lara played for Team Trinidad and Tobago from 1987 to 2008. To find the number of years he played for the team, subtract the starting year from the ending year: 2008-1987=21.
Final Answer: 21 years",<num_years>
348,How many years did Chiyonofuji Mitsugu compete?,21,sumo,131,"Chiyonofuji Mitsugu was born on June 1, 1955, and retired in May 1991. To calculate the number of years he competed, we subtract the year of birth from the year of retirement: 1991 - 1955 = 36 years. However, since he retired in May and was born in June, he actually competed for 35 full years and part of the 36th year.
Final Answer: 35 years",<num_years>
349,How many years did Dhyan Chand serve in the army?,34,hockey,524,"Dhyan Chand was born in 1905 and served in the army until 1956. To find the number of years he served, subtract the year he was born from the year he retired: 1956-1905=51.
Final Answer: 51 years",<num_years>
350,How many years did Don Bradman play for the national side?,20,cricket,527,"Don Bradman played for the national side, Australia, from 1928 to 1948. To find out how many years he played, subtract the start year from the end year: 1948-1928=20.
Final Answer: 20 years",<num_years>
351,What year did Kimi Räikkönen marry Jenni Dahlman?,2004,f1,344,"Kimi Räikkönen married Jenni Dahlman in 2004.
Final Answer: 2004",yyyy
352,How many years did DR Sudan support the Chadian–Libyan conflict?,7,proxy war,975,"DR Sudan supported the Chadian–Libyan conflict from 1978 to 1985. To calculate the number of years, subtract the starting year from the ending year: 1985 - 1978 = 7 years.
Final Answer: 7 years",<num_years>
353,How many years did Harumafuji Kōhei compete before retiring in 2017?,16,sumo,139,"Harumafuji Kōhei was born on April 14, 1984, and retired on November 29, 2017. To calculate the number of years he competed, we subtract the year of birth from the year of retirement: 2017 - 1984 = 33 years. However, since he retired in November and was born in April, he had already completed his 33rd year of competition by the time of his retirement.
Final Answer: 33 years",<num_years>
354,How many years did it take for HMS Somerset to be commissioned after being ordered?,4,ship,224,"HMS Somerset was ordered in January 1992 and commissioned on 20 September 1996. To find the number of years between these two dates, we calculate the difference: 1996 - 1992 = 4 years.
Final Answer: 4 years",<num_years>
355,How many years did it take for HMS Somerset to be commissioned after its launch?,2,ship,224,"HMS Somerset was launched on 25 June 1994 and commissioned on 20 September 1996. To find the number of years between these two dates, subtract the launch year from the commission year: 1996-1994=2 years.
Final Answer: 2 years",<num_years>
356,How many years did it take for HMS Victory to be launched after being laid down?,6,ship,1115,"HMS Victory was laid down on 23 July 1759 and launched on 7 May 1765. To find the number of years between these two dates, subtract the laydown year from the launch year: 1765-1759=6 years.
Final Answer: 6 years",<num_years>
357,How many years did it take for Rubens Barrichello to get his first win in Formula One?,7,f1,51,"Rubens Barrichello's first win in Formula One was at the 2000 German Grand Prix. He started his Formula One career in 1993. To find out how many years it took him to get his first win, subtract the year he started from the year of his first win: 2000-1993=7.
Final Answer: 7 years",<num_years>
358,How many years did it take for the Ba'ath Brigades to become the paramilitary wing of the Arab Socialist Ba'ath Party – Syria Region?,6,political party,183,"The Ba'ath Brigades became the paramilitary wing of the Arab Socialist Ba'ath Party – Syria Region in 2012. The party was founded on 7 April 1947. To find out how many years it took for the Ba'ath Brigades to become the paramilitary wing, subtract the founding year from the year the Ba'ath Brigades became the paramilitary wing: 2012 - 1947 = 65 years.
Final Answer: 65 years",<num_years>
359,What year did Michael Schumacher win his first championship?,1994,f1,345,"Michael Schumacher won his first championship in 1994, as stated in the ""Championships"" row of the table.
Final Answer: 1994",yyyy
360,How many days elapsed between the first reported COVID-19 case and the first hospitalization?,14,disease,1205,"The first reported COVID-19 case was on October 1, 2020, and the first hospitalization was by October 15, 2020. To find the number of days between these two dates, we calculate the difference: October 15, 2020 - October 1, 2020 = 14 days.
Final Answer: 14 days",<num_days>
361,How many months after turning 28 did Kaiō Hiroyuki achieve Ōzeki?,2,sumo,145,"Kaiō Hiroyuki was born on 24 July 1972, so he turned 28 on 24 July 2000. He achieved the rank of Ōzeki in September 2000. To find out how many months after turning 28 he achieved Ōzeki, we need to calculate the number of months from July 2000 to September 2000. July to August is 1 month, and August to September is another month, so that's a total of 2 months.
Final Answer: 2 months",<num_months>
362,What is the current time in the Newfoundland Time Zone?,11:26 p.m.,time zone,35,"The current time in the Newfoundland Time Zone is 08:25, 28 June 2022 NST (Newfoundland Standard Time, UTC-03:30). The Newfoundland Time Zone observes Daylight Saving Time (DST), and the time provided is during the period when DST is in effect, which is indicated by the NDT (Newfoundland Daylight Time, UTC-02:30) time provided for the next refresh. However, the current time is given as NST, so DST is not yet in effect for this refresh.
Final Answer: 08:25, 28 June 2022 NST",H:MM %p
363,How many months ago did COVID-19 arrive in Johor?,35,disease,1204,"The COVID-19 virus strain SARS-CoV-2 arrived in Johor, Malaysia, on 25 January 2020. To calculate the number of months since its arrival, we need to count the months from January 2020 to the knowledge cutoff date, which is December 2022.

From January 2020 to January 2021 is 12 months, and from January 2021 to January 2022 is another 12 months, and from January 2022 to December 2022 is 11 months. Adding these together, we get 12 + 12 + 11 = 35 months.

Final Answer: 35 months ago",<num_months>
364,What is the difference in days between Black Friday in 2024 and 2022?,4,holiday,214,"Black Friday in 2024 is on November 29, and in 2022, it was on November 25. To find the difference in days between these two dates, subtract the earlier date from the later date: 2024-11-29 - 2022-11-25 = 365 days.
Final Answer: 365 days",<num_days>
365,How many years did it take for the Citizen Revolution Movement to be registered after its founding?,6,political party,182,"The Citizen Revolution Movement was founded in 2010 and registered on 18 August 2016. To find out how many years it took to be registered after its founding, subtract the founding year from the registration year: 2016-2010=6.
Final Answer: 6 years",<num_years>
366,How many years did it take for the HMS Astute to be ordered and then launched?,10,ship,1114,"The HMS Astute was ordered in March 1997 and launched on 8 June 2007. To find the number of years between the order and the launch, subtract the order year from the launch year: 2007-1997=10 years.
Final Answer: 10 years",<num_years>
367,How many years did it take from the founding of the party until it was formally registered?,6,political party,182,"The Citizen Revolution Movement (RC) was founded in August 2010 and was formally registered on August 18, 2016. To find out how many years it took from the founding to the registration, we calculate the difference between the two dates: 2016 - 2010 = 6 years.
Final Answer: 6 years",<num_years>
368,How many years did it take Jenson Button to win his second championship?,9,f1,0,"Jenson Button won his first Formula One World Championship in 2009. He won his second championship in 2018. To find out how many years it took him to win his second championship, subtract the year of his first championship from the year of his second championship: 2018 - 2009 = 9 years.
Final Answer: 9 years",<num_years>
369,What year did Shohei Yamamoto begin playing for Mito Hollyhock?,2002,boxing,484,"Shohei Yamamoto began playing for Mito Hollyhock in 2002, as indicated in the senior career section of the table.
Final Answer: 2002",yyyy
370,How many years did it take the Saudi Arabian Armed Forces to assume their current form after their founding?,198,army,1122,"The Saudi Arabian Armed Forces were founded in 1745 and assumed their current form in 1943. To find out how many years it took to reach their current form, subtract the founding year from the year they assumed their current form: 1943 - 1745 = 198 years.
Final Answer: 198 years",<num_years>
371,"What is the difference of the rotation period between Mars and Earth in minutes, rounded to the nearest integer?",40,planet,1137,"The sidereal rotation period of Mars is 1.027 days, and the sidereal rotation period of Earth is 1 day. To find the difference in minutes, we first convert the sidereal rotation periods to minutes:

Mars: 1.027 days * 24 hours/day * 60 minutes/hour = 1479.12 minutes
Earth: 1 day * 24 hours/day * 60 minutes/hour = 1440 minutes

Now, subtract the Earth's rotation period from Mars' rotation period to find the difference:

1479.12 minutes (Mars) - 1440 minutes (Earth) = 39.12 minutes

Rounded to the nearest integer, the difference is 39 minutes.
Final Answer: 39 minutes",<num_minutes>
372,How many years did it take the Saudi Arabian Armed Forces to deploy personnel to Yemen after deploying to Bahrain?,4,army,1122,"The Saudi Arabian Armed Forces deployed personnel to Bahrain on 14 March 2011 and to Yemen on 26 March 2015. To find the number of years between these two dates, subtract the earlier year from the later year: 2015 - 2011 = 4 years.
Final Answer: 4 years",<num_years>
373,How many years did it take to build HMS Somerset?,2,ship,224,"HMS Somerset was ordered in January 1992 and launched in June 1994. To find the number of years it took to build the ship, subtract the order year from the launch year: 1994 - 1992 = 2 years.
Final Answer: 2 years",<num_years>
374,How many years did Jenson Button race?,17,f1,259,"Jenson Button was born on 19 January 1980 and his last entry was in the 2017 Monaco Grand Prix. To find out how many years he raced, we subtract the year of his birth from the year of his last entry: 2017 - 1980 = 37 years.
Final Answer: 37 years",<num_years>
375,How many years did Neo Hom support belligerents in the Insurgency in Laos?,26,proxy war,987,"Neo Hom was active from 1981 to 2007. To find the number of years they supported belligerents in the Insurgency in Laos, subtract the start year from the end year: 2007-1981=26.
Final Answer: 26 years",<num_years>
376,How many years did Pau Quemada play for Real Club de Polo?,2,hockey,41,"Pau Quemada played for Real Club de Polo from 2009 to 2011. To find the number of years he played for this team, subtract the start year from the end year: 2011-2009=2.
Final Answer: 2 years",<num_years>
377,How many years did Pau Quemada play in the senior division?,16,hockey,41,"Pau Quemada's senior career started in 2006 with Laren and ended in 2021 with Club Egara. To find the number of years he played in the senior division, subtract the start year from the end year: 2021-2006=15.
Final Answer: 15 years",<num_years>
378,How many years did Sachin Tendulkar play for the national side?,24,cricket,526,"Sachin Tendulkar played for the national side from 1989 to 2013. To find the number of years he played, subtract the start year from the end year: 2013-1989=24.
Final Answer: 24 years",<num_years>
379,What is the difference of the synodic period between Mars and Earth in years?,1.135,planet,1137,"The synodic period of Mars is 779.96 days, and the orbital period of Earth is 365.25 days. To find the difference in synodic periods between Mars and Earth, we need to convert the synodic period of Mars to years and then subtract the orbital period of Earth in years.

First, convert the synodic period of Mars to years: 779.96 days / 365.25 days/year = 2.1354 years.

Now, subtract the orbital period of Earth in years: 2.1354 years - 1 year = 1.1354 years.

Final Answer: The difference in the synodic period between Mars and Earth is 1.1354 years.",<num_years>
380,How many years did the Chadian Civil War last?,14,proxy war,974,"The Chadian Civil War started on 1 November 1965 and ended in November 1979. To find the duration, subtract the start year from the end year: 1979 - 1965 = 14 years.
Final Answer: 14 years",<num_years>
382,How many years did the civil war in Chad last?,14,proxy war,974,"The Chadian Civil War started on 1 November 1965 and ended in November 1979. To find the duration, subtract the start year from the end year: 1979 - 1965 = 14 years.
Final Answer: 14 years",<num_years>
383,How many years did the Defence Force last before its current form?,35,army,1118,"The Federal Defence Forces of Germany were founded on 12 November 1955 and the current form was established on 3 October 1990. To find out how many years the Defence Force lasted before its current form, subtract the founding year from the year the current form was established: 1990 - 1955 = 35 years.
Final Answer: 35 years",<num_years>
384,"How many years did the First Lebanon War, starting in 1982, last?",3,army,1119,"The First Lebanon War started in 1982 and ended in 1985. To find the duration, subtract the start year from the end year: 1985-1982=3.
Final Answer: 3 years",<num_years>
385,In what year did Singh win the most gold medals in international competition?,2001,hockey,486,"Singh won gold medals in the following years: 2001 (Junior World Cup), 2002 (Asian Games), 2003 (Asia Cup), and 2001 (Champions Challenge). The year with the most gold medals is 2001, with three gold medals.
Final Answer: 2001",yyyy
386,How many years did the First Sudanese Civil War last?,16,proxy war,982,"The First Sudanese Civil War started on 18 August 1955 and ended on 27 March 1972. To find the duration, subtract the start year from the end year: 1972 - 1955 = 17 years. However, since the war started in August and ended in March, we need to account for the fact that the war did not end in March 1972 but rather in March 1973. So, the war lasted for 17 years and 7 months.
Final Answer: 17 years and 7 months",<num_years>
387,How many years did the Second Liberation Army exist?,8,proxy war,974,"The Second Liberation Army existed from 1968 to 1976. To find the number of years it existed, subtract the starting year from the ending year: 1976-1968=8.
Final Answer: 8 years",<num_years>
388,How many years did the Tonnerre sail before it was burned down?,1,ship,1110,"The Tonnerre was ordered on 16 April 1794 and was burned down on 12 April 1809. To find out how many years it sailed before it was burned down, we subtract the order year from the year it was burned: 1809 - 1794 = 15 years.
Final Answer: 15 years",<num_years>
389,How many years did Tochiazuma Daisuke wrestle?,13,sumo,169,"Tochiazuma Daisuke was born on November 9, 1976, and retired in May 2007. To calculate the number of years he wrestled, subtract the year of birth from the year of retirement: 2007 - 1976 = 31 years.
Final Answer: 31 years",<num_years>
390,How many years did Viv Richards play for the West Indies?,17,cricket,57,"Viv Richards played for the West Indies from 1974 to 1991. To find the number of years he played, subtract the start year from the end year: 1991-1974=17.
Final Answer: 17 years",<num_years>
391,How many years elapsed between Merckx's first General Classification win and his last Combination Classification win at the Tour de France?,5,cycling,635,"Merckx's first General Classification win at the Tour de France was in 1969, and his last Combination Classification win at the Tour de France was in 1974. To find the number of years between these two events, subtract the earlier year from the later year: 1974-1969=5.
Final Answer: 5 years",<num_years>
392,How many years elapsed between the laying down and the launching of the Tonnerre?,14,ship,1110,"The Tonnerre was laid down on 22 September 1794 and launched on 9 June 1808. To find the number of years between these two dates, we calculate the difference: 1808 - 1794 = 14 years.
Final Answer: 14 years",<num_years>
393,How many years elapsed from when Dhanraj Pillay won his first medal in Kuala Lumpur to his last in Kuala Lumpur?,4,hockey,485,"Dhanraj Pillay won his first medal in Kuala Lumpur in 2001 and his last in Kuala Lumpur in 2003. To find the number of years between these two events, subtract the earlier year from the later year: 2003-2001=2.
Final Answer: 2 years",<num_years>
394,How many years had Adal been known as Birlik before it changed its name in 2020?,7,political party,932,"Adal was founded on 26 April 2013 and changed its name to Birlik on 9 November 2020. To find out how many years it was known as Birlik, we calculate the difference between these two dates: 2020-11-09 - 2013-04-26 = 7 years and 6 months. Since we are looking for the number of years, we consider only the full years, which is 7 years.
Final Answer: 7 years",<num_years>
395,How many years had it been since the creation of the Israel Defense Forces before the Sinai War?,8,army,1119,"The Israel Defense Forces (IDF) were founded on 26 May 1948. The Sinai War took place in 1956. To find out how many years had passed since the creation of the IDF before the Sinai War, subtract the founding year from the year of the Sinai War: 1956 - 1948 = 8 years.
Final Answer: 8 years",<num_years>
396,How many years had the Chadian Civil War been ongoing when Félix Malloum was overthrown in 1979?,14,proxy war,974,"The Chadian Civil War started on 1 November 1965 and Félix Malloum was overthrown in 1979. To find out how many years the war had been ongoing at that point, subtract the start year from the year of the overthrow: 1979 - 1965 = 14 years.
Final Answer: 14 years",<num_years>
397,How many years had the Chadian Civil War been ongoing when François Tombalbaye was overthrown and killed in 1975?,10,proxy war,974,"The Chadian Civil War started on 1 November 1965 and François Tombalbaye was overthrown and killed in 1975. To find out how many years the war had been ongoing at that point, subtract the start year from the year of the overthrow: 1975 - 1965 = 10 years.
Final Answer: 10 years",<num_years>
398,How many years had the New Order been fighting when the National Vanguard joined?,3,proxy war,1020,"The New Order was founded in 1957 and the National Vanguard joined in 1960. To find out how many years the New Order had been fighting when the National Vanguard joined, subtract the founding year of the New Order from the year the National Vanguard joined: 1960 - 1957 = 3 years.
Final Answer: 3 years",<num_years>
399,How many years has HMS Astute been in service in the UK Navy?,8,ship,1114,"HMS Astute was commissioned on 27 August 2010 and has been in service since May 2014. To find out how many years it has been in service, we calculate the difference between 2014 and 2010, which is 4 years.
Final Answer: 4 years",<num_years>
400,How many years has HMS Astute been in service with the UK Navy?,26,ship,224,"HMS Astute was commissioned on 20 September 1996. As of the knowledge cutoff in December 2022, it has been in service for 26 years (2022 - 1996 = 26).
Final Answer: 26 years",<num_years>
401,How many years has it been since Paul Coll last received a bronze medal in any competition?,4,squash,109,"Paul Coll received a bronze medal at the Commonwealth Games in 2018. The last update to the information provided was on 13 April 2022. To find out how many years it has been since he last received a bronze medal, we subtract the year of the last bronze medal (2018) from the last updated year (2022): 2022 - 2018 = 4 years.
Final Answer: 4 years",<num_years>
402,How many years has it been since the First Sudanese Civil War began?,67,proxy war,982,"The First Sudanese Civil War began on 18 August 1955. To calculate the number of years since the war began, we need to consider the current year, which is 2022. Subtract the starting year from the current year: 2022 - 1955 = 67 years.
Final Answer: 67 years",<num_years>
403,How many years has it been since the Insurgency in Laos?,47,proxy war,987,"The Insurgency in Laos started on 2 December 1975 and is ongoing. Since the knowledge cutoff date is December 2022, we calculate the number of years from 1975 to 2022, which is 2022 - 1975 = 47 years.
Final Answer: 47 years",<num_years>
404,How many years has Pau Quemada been playing in his senior career?,17,hockey,41,"Pau Quemada's senior career started in 2006 and ended in 2021. To find the number of years he played, subtract the start year from the end year: 2021-2006=15.
Final Answer: 15 years",<num_years>
405,How many years has the Australian Defence Force been in its current form?,46,army,1116,"The Australian Defence Force was founded on 1 January 1901, and it has been in its current form since 9 February 1976. To find out how many years it has been in its current form, subtract the founding year from the current form year: 1976-1901=75 years.
Final Answer: 75 years",<num_years>
406,How many years have passed since the First Sudanese Civil War ended?,50,proxy war,982,"The First Sudanese Civil War ended on 27 March 1972. To find out how many years have passed since then, we need to calculate the difference between the current year, 2022, and the end year of the war, 1972. Subtract 1972 from 2022: 2022 - 1972 = 50 years.
Final Answer: 50 years",<num_years>
407,How many years into his career did Tochiazuma Daisuke achieve his highest rank?,8,sumo,169,"Tochiazuma Daisuke was born on November 9, 1976, and retired in May 2007. To calculate the number of years into his career when he achieved his highest rank, we need to find the difference between the year he retired and the year he achieved his highest rank, which was in January 2002.

2002 - 1976 = 26 years

Final Answer: 26 years",<num_years>
408,How many years is one eligible for enlistment in the Japan Self-Defense Forces?,14,army,1120,"The age range for enlistment in the Japan Self-Defense Forces is from 18 to 32 years old. To find the number of years one is eligible for enlistment, subtract the minimum age from the maximum age: 32 - 18 = 14 years.
Final Answer: 14 years",<num_years>
