id,question,answer,category,table_id,output,answer_format
361,How many months after turning 28 did Kaiō Hiroyuki achieve Ōzeki?,2,sumo,145,"Kaiō Hiroyuki was born on 24 July 1972. He achieved the rank of Ōzeki in September 2000. To find out how many months after turning 28 he achieved Ōzeki, first calculate his age at the time of achieving Ōzeki: 2000 - 1972 = 28 years old. Since his birthday is in July and he achieved Ōzeki in September, he achieved Ōzeki 2 months after his birthday, and thus 2 months after turning 28 (since his birthday would have already passed).
Final Answer: 2 months",<num_months>
362,What is the current time in the Newfoundland Time Zone?,11:26 p.m.,time zone,35,"The table provides the current time in the Newfoundland Time Zone as of June 28, 2022. It gives two times: 08:25 NST and 09:25 NDT. Since the current date is December 2022, and DST (Daylight Saving Time) is observed in this time zone, we need to consider whether DST is still in effect. However, the table does not provide real-time information, and the provided date is in June, which is during DST. In the Northern Hemisphere, DST typically ends in November. Given this information, it's likely that the current time would be in NST (standard time) in December. However, without the exact current date and time, we cannot determine the precise current time. 
Given the information provided and considering standard time, the answer would be based on the provided offset for NST.
Final Answer: The current time cannot be determined precisely, but it would be in NST (UTC−03:30).",H:MM %p
363,How many months ago did COVID-19 arrive in Johor?,35,disease,1204,"To find out how many months ago COVID-19 arrived in Johor, first determine the current month and year, and the month and year that COVID-19 arrived. COVID-19 arrived on 25 January 2020. The current year is 2022 and the current month is December. 
January 2020 to December 2022 is 2 years and 11 months.
Final Answer: 23 months",<num_months>
364,What is the difference in days between Black Friday in 2024 and 2022?,4,holiday,214,"To find the difference in days between Black Friday in 2024 and 2022, first find the dates of Black Friday for these years. Black Friday in 2022 is on November 25 and in 2024 is on November 29. 
Now calculate the difference: November 29 - November 25 = 4 days.
Final Answer: 4 days",<num_days>
365,How many years did it take for the Citizen Revolution Movement to be registered after its founding?,6,political party,182,"The Citizen Revolution Movement was founded in 2010, but it has a historical and modern founding date. The modern founding date is given as August 2021, and the historical founding date is 2010. The movement was registered on 18 August 2016. 

If we consider the historical founding date (2010), the time between founding and registration is 2016 - 2010 = 6 years.

If we consider the modern founding date (August 2021) is not applicable, because the registration occurred before this date.

Therefore, considering the historical founding date, it took the Citizen Revolution Movement 6 years to be registered after its founding.
Final Answer: 6 years",<num_years>
366,How many years did it take for the HMS Astute to be ordered and then launched?,10,ship,1114,"The HMS Astute was ordered in March 1997 and launched on 8 June 2007. To find the number of years between these two dates, subtract the order year from the launch year: 2007-1997=10.
Final Answer: 10 years",<num_years>
367,How many years did it take from the founding of the party until it was formally registered?,6,political party,182,"The party was founded in 2010, but it has a historical and modern founding date. The modern founding date is August 2021, but to determine how many years it took from the founding of the party until it was formally registered, we should use the historical founding date of 2010. The party was registered on 18 August 2016. To find the number of years between these two dates, subtract the founding year from the registration year: 2016-2010=6.
Final Answer: 6",<num_years>
368,How many years did it take Jenson Button to win his second championship?,9,f1,0,"Jenson Button won his first championship in 2009. His second championship was in 2018, in the Super GT GT500 Championship. To find out how many years it took for him to win his second championship, subtract the year of his first championship from the year of his second championship: 2018 - 2009 = 9.
Final Answer: 9",<num_years>
369,What year did Shohei Yamamoto begin playing for Mito Hollyhock?,2002,boxing,484,"According to the table, Shohei Yamamoto played for Mito HollyHock from 2002-2003. Therefore, he began playing for Mito HollyHock in 2002.
Final Answer: 2002",yyyy
370,How many years did it take the Saudi Arabian Armed Forces to assume their current form after their founding?,198,army,1122,"The Saudi Arabian Armed Forces were founded in 1745 and assumed their current form in 1943. To find the number of years between these two dates, subtract the founding year from the year they assumed their current form: 1943 - 1745 = 198.
Final Answer: 198 years",<num_years>
371,"What is the difference of the rotation period between Mars and Earth in minutes, rounded to the nearest integer?",40,planet,1137,"To find the difference in rotation period between Mars and Earth, we first need to determine the rotation periods of both planets. 

The rotation period of Mars is given as 1.02749125 d (or 24 h 39 m 36 s). We can convert this to minutes: 
24 h * 60 min/h = 1440 min
39 m = 39 min
36 s = 36/60 = 0.6 min
So, the total rotation period of Mars in minutes is 1440 + 39 + 0.6 = 1479.6 min.

The rotation period of Earth is 24 hours, which is equal to 24 * 60 = 1440 minutes.

Now, we can find the difference in rotation period between Mars and Earth:
Difference = Rotation period of Mars - Rotation period of Earth
= 1479.6 min - 1440 min
= 39.6 min

Rounded to the nearest integer, the difference is 40 minutes.
Final Answer: 40",<num_minutes>
372,How many years did it take the Saudi Arabian Armed Forces to deploy personnel to Yemen after deploying to Bahrain?,4,army,1122,"The Saudi Arabian Armed Forces deployed personnel to Bahrain on 14 March 2011 and to Yemen on 26 March 2015. To find the number of years between these two dates, subtract the year of deployment to Bahrain from the year of deployment to Yemen: 2015 - 2011 = 4.
Final Answer: 4 years",<num_years>
373,How many years did it take to build HMS Somerset?,2,ship,224,"To find the number of years it took to build HMS Somerset, we need to look at the dates when the ship was laid down and when it was launched, and then also consider when it was commissioned, as the building process includes these stages. 

HMS Somerset was laid down on 12 October 1992 and launched on 25 June 1994. This means it took approximately 1 year and 8 months from being laid down to being launched. 

However, the ship was not commissioned until 20 September 1996, which is about 2 years after it was launched. 

So, in total, from being laid down to being commissioned, it took HMS Somerset approximately 4 years to be built.
Final Answer: 4 years",<num_years>
374,How many years did Jenson Button race?,17,f1,259,"To find out how many years Jenson Button raced, we need to look at the duration of his Formula One World Championship career and his Super GT GT500 Championship career. 

Jenson Button's Formula One World Championship career spanned from 2000 to 2017, which is 17 years. 

His Super GT GT500 Championship career started in 2017. Since the table does not provide information on when he stopped racing in the Super GT GT500 Championship, we can only confirm that he raced in this championship in 2017 and 2018 (the year he won the championship).

Combining both careers, Jenson Button has been racing from at least 2000 to 2018, which is 18 years. However, since we do not have information on whether he stopped racing after 2018, we cannot give an exact number of years. But based on the information provided, he has raced for at least 18 years.
Final Answer: At least 18 years",<num_years>
375,How many years did Neo Hom support belligerents in the Insurgency in Laos?,26,proxy war,987,"Neo Hom supported the Hmong insurgents from 1981 to 2007. To find the number of years they supported the belligerents, subtract the start year from the end year: 2007 - 1981 = 26.
Final Answer: 26 years",<num_years>
376,How many years did Pau Quemada play for Real Club de Polo?,2,hockey,41,"Pau Quemada played for Real Club de Polo from 2009 to 2011. To find out how many years he played, subtract the start year from the end year: 2011 - 2009 = 2.
Final Answer: 2",<num_years>
377,How many years did Pau Quemada play in the senior division?,16,hockey,41,"To find the total number of years Pau Quemada played in the senior division, we can look at the ""Senior career"" section of the table and calculate the total duration. 

From 0000 to 2005 is an unknown duration, but we know he played from 2005 to 2006 (1 year), from 2006 to 2009 (3 years), from 2009 to 2011 (2 years), from 2011 to 2016 (5 years), from 2016 to 2021 (5 years), and from 2021 to the present (the end year is not specified, so we will assume the current year is 2022 for calculation purposes, which is 1 year).

However, since the start year of his senior career is not specified, we can only calculate the duration from 2005 onwards: 1 + 3 + 2 + 5 + 5 + 1 = 17 years.

Additionally, we know he played for the national team from 2003 to 2021, which is 18 years. Since his senior career must have started before 2005 and he was already playing for the national team in 2003, it is reasonable to assume",<num_years>
378,How many years did Sachin Tendulkar play for the national side?,24,cricket,526,"To determine how many years Sachin Tendulkar played for the national side, we need to look at the years of his Test debut and his last Test or ODI, whichever is more recent. Tendulkar's Test debut was on 15 November 1989, and his last Test was on 14 November 2013. His last ODI was on 18 March 2012. Since the last Test (2013) is more recent than the last ODI (2012), we use the years of the Test debut (1989) and the last Test (2013) to calculate the number of years he played. 
2013 - 1989 = 24 years.
Final Answer: 24 years",<num_years>
379,What is the difference of the synodic period between Mars and Earth in years?,1.135,planet,1137,"To find the difference in synodic period between Mars and Earth, we first need to determine the synodic period of each planet. 

The synodic period of Mars is given as 779.96 days, which can be converted to years by dividing by 365.25 (the average number of days in a year): 779.96 days / 365.25 days/year = 2.1354 years.

The synodic period of Earth is essentially the same as its orbital period, which is 1 year.

Now, we can find the difference in synodic period between Mars and Earth: 2.1354 years - 1 year = 1.1354 years.

Final Answer: 1.1354 years",<num_years>
380,How many years did the Chadian Civil War last?,14,proxy war,974,"To find out how many years the Chadian Civil War lasted, we need to subtract the start year from the end year. The war started on November 1, 1965, and ended in November 1979. 

1965 (start year) to 1979 (end year) is 1979 - 1965 = 14 years.

Final Answer: 14 years",<num_years>
381,How many years did the civil war in Chad last?,14,proxy war,974,"The Chadian Civil War started on November 1, 1965, and ended in November 1979. To find the number of years the war lasted, subtract the start year from the end year: 1979 - 1965 = 14.
Final Answer: 14 years",<num_years>
382,How many years did the Defence Force last before its current form?,35,army,1118,"The Federal Defence Forces of Germany were founded on 12 November 1955, and they took their current form on 3 October 1990. To find the number of years between these two dates, subtract the founding year from the year of the current form: 1990 - 1955 = 35.
Final Answer: 35",<num_years>
383,"How many years did the First Lebanon War, starting in 1982, last?",3,army,1119,"The First Lebanon War started in 1982 and ended in 1985. To find out how many years it lasted, subtract the start year from the end year: 1985 - 1982 = 3.
Final Answer: 3 years",<num_years>
384,In what year did Singh win the most gold medals in international competition?,2001,hockey,486,"To determine the year Singh won the most gold medals, examine each year and the corresponding gold medals won. In 2001, Singh won a gold medal in the Junior World Cup and the Champions Challenge. In 2003, Singh won a gold medal in the Asia Cup. There is no year where Singh won more than 2 gold medals in international competition, but 2001 is the only year where Singh won more than one gold medal.
Final Answer: 2001",yyyy
385,How many years did the First Sudanese Civil War last?,16,proxy war,982,"The First Sudanese Civil War started on 18 August 1955 and ended on 27 March 1972. To find the number of years the war lasted, subtract the start year from the end year: 1972 - 1955 = 17. However, the table also provides the duration in years, which is 16 years.
Final Answer: 16 years",<num_years>
386,How many years did the Second Liberation Army exist?,8,proxy war,974,"The Second Liberation Army existed from 1968 to 1976. To find the number of years it existed, subtract the start year from the end year: 1976 - 1968 = 8.
Final Answer: 8 years",<num_years>
387,How many years did the Tonnerre sail before it was burned down?,1,ship,1110,"The Tonnerre was launched on 9 June 1808 and burned on 12 April 1809. To find the number of years it sailed, subtract the launch year from the year it was burned: 1809 - 1808 = 1 year. However, since it was burned in April and launched in June of the previous year, it actually sailed for less than a year, approximately 10 months.
Final Answer: 1 year",<num_years>
388,How many years did Tochiazuma Daisuke wrestle?,13,sumo,169,"Tochiazuma Daisuke debuted in November 1994 and retired in May 2007. To find the number of years he wrestled, subtract the debut year from the retirement year: 2007 - 1994 = 13.
Final Answer: 13",<num_years>
389,How many years did Viv Richards play for the West Indies?,17,cricket,57,"Viv Richards played for the West Indies from 1974 to 1991. To find the number of years, subtract the start year from the end year: 1991 - 1974 = 17.
Final Answer: 17",<num_years>
390,How many years elapsed between Merckx's first General Classification win and his last Combination Classification win at the Tour de France?,5,cycling,635,"Eddy Merckx's first General Classification win at the Tour de France was in 1969. His last Combination Classification win at the Tour de France was in 1974. To find the number of years between these two wins, subtract the year of the first win from the year of the last win: 1974-1969=5.
Final Answer: 5",<num_years>
391,How many years elapsed between the laying down and the launching of the Tonnerre?,14,ship,1110,"The Tonnerre was laid down on 22 September 1794 and launched on 9 June 1808. To find the number of years between these two dates, subtract the year of the laying down from the year of the launching: 1808-1794=14.
Final Answer: 14 years",<num_years>
392,How many years elapsed from when Dhanraj Pillay won his first medal in Kuala Lumpur to his last in Kuala Lumpur?,4,hockey,485,"Dhanraj Pillay won his first medal in Kuala Lumpur in 2001 and his last medal in Kuala Lumpur in 2003. To find the number of years between these two years, subtract the earlier year from the later year: 2003 - 2001 = 2.
Final Answer: 2",<num_years>
393,How many years had Adal been known as Birlik before it changed its name in 2020?,7,political party,932,"Adal was founded as Birlik on 26 April 2013. It changed its name to Adal on 5 November 2020. To find the number of years between these dates, subtract the founding year from the year the name changed: 2020 - 2013 = 7.
Final Answer: 7 years",<num_years>
394,How many years had it been since the creation of the Israel Defense Forces before the Sinai War?,8,army,1119,"The Israel Defense Forces were founded on May 26, 1948. The Sinai War took place in 1956. To find the number of years between these two dates, subtract the founding year from the year of the Sinai War: 1956 - 1948 = 8.
Final Answer: 8",<num_years>
395,How many years had the Chadian Civil War been ongoing when Félix Malloum was overthrown in 1979?,14,proxy war,974,"The Chadian Civil War started on 1 November 1965 and Félix Malloum was overthrown in 1979. To find the number of years the war had been ongoing when Malloum was overthrown, subtract the start year from the year of the overthrow: 1979 - 1965 = 14.
Final Answer: 14 years",<num_years>
396,How many years had the Chadian Civil War been ongoing when François Tombalbaye was overthrown and killed in 1975?,10,proxy war,974,"The Chadian Civil War started on 1 November 1965 and François Tombalbaye was overthrown and killed in 1975. To find out how many years the war had been ongoing, subtract the start year from the year of the event: 1975 - 1965 = 10.
Final Answer: 10 years",<num_years>
397,How many years had the New Order been fighting when the National Vanguard joined?,3,proxy war,1020,"The New Order was formed in 1957 and the National Vanguard was formed in 1960. To find the number of years the New Order had been fighting when the National Vanguard joined, subtract the year the New Order was formed from the year the National Vanguard was formed: 1960-1957=3.
Final Answer: 3 years",<num_years>
398,How many years has HMS Astute been in service in the UK Navy?,8,ship,1114,"HMS Astute was put in service in May 2014. To determine how many years HMS Astute has been in service, we need to calculate the difference between the current year (which we'll assume to be 2022, given the ""Cutting Knowledge Date: December 2022"") and the year it was put in service (2014). 
2014 to 2022 is 8 years.
Final Answer: 8 years",<num_years>
399,How many years has HMS Astute been in service with the UK Navy?,26,ship,224,"The table does not mention HMS Astute. It mentions HMS Somerset, which was commissioned on 20 September 1996. To find out how many years HMS Somerset has been in service, we need to subtract the commission year from the current year. However, since the current year is not specified in the question, we will assume it is 2022 (given the context of the problem). 
2022 - 1996 = 26 years.
However, since the question asks about HMS Astute, not HMS Somerset, we cannot provide an answer based on the information given.
Final Answer: There is no information about HMS Astute.",<num_years>
400,How many years has it been since Paul Coll last received a bronze medal in any competition?,4,squash,109,"Paul Coll received a bronze medal in the 2020-21 Chicago World Championships and the 2017 Manchester World Doubles Championships, and the 2016 Darwin World Doubles Championships, and the 2018 Gold Coast Commonwealth Games. The most recent of these is the 2020-21 Chicago World Championships. Given that the current year is 2022, it has been 1-2 years since Paul Coll received the bronze medal in the 2020-21 Chicago World Championships.
Final Answer: 1-2 years",<num_years>
401,How many years has it been since the First Sudanese Civil War began?,67,proxy war,982,"The First Sudanese Civil War began on August 18, 1955. To calculate the number of years since it began, we need to subtract the start year from the current year. Assuming the current year is 2022 (as per the given instructions that the current date is December 2022), we get:
2022 - 1955 = 67 years
Final Answer: 67 years",<num_years>
402,How many years has it been since the Insurgency in Laos?,47,proxy war,987,"The Insurgency in Laos started on 2 December 1975. To find out how many years it has been since the insurgency started, we need to subtract the start year from the current year. Assuming the current year is 2022 (as the cutting knowledge date is December 2022), we subtract 1975 from 2022: 2022 - 1975 = 47.
Final Answer: 47 years",<num_years>
403,How many years has Pau Quemada been playing in his senior career?,17,hockey,41,"To find the total years of Pau Quemada's senior career, look at the ""Years"" column in the ""Senior career"" section. The earliest year is 2005's predecessor (labeled as ""0000"") and the latest is ""2021-present"". The ""0000"" is likely a placeholder for an unknown year. However, since we have a ""2003-2021"" range in the ""National team"" section, we can assume that Quemada started his senior career before or in 2003. Therefore, we can approximate the total years of his senior career as 2021-2003 = 18 years.
Final Answer: 18 years",<num_years>
404,How many years has the Australian Defence Force been in its current form?,46,army,1116,"The current form of the Australian Defence Force began on 9 February 1976. To determine the number of years the Australian Defence Force has been in its current form, we need to know the current year. Since the current date is given as December 2022, we can subtract 1976 from 2022 to find the number of years: 2022 - 1976 = 46.
Final Answer: 46 years",<num_years>
405,How many years have passed since the First Sudanese Civil War ended?,50,proxy war,982,"The First Sudanese Civil War ended on 27 March 1972. To calculate the number of years since the war ended, we subtract the year it ended (1972) from the current year (2022).
2022 - 1972 = 50
Final Answer: 50 years",<num_years>
406,How many years into his career did Tochiazuma Daisuke achieve his highest rank?,8,sumo,169,"Tochiazuma Daisuke debuted in November 1994. He achieved his highest rank of Ōzeki in January 2002. To find the number of years between these dates, subtract the debut year from the year he achieved his highest rank: 2002 - 1994 = 8. However, since his debut was in November and he achieved his highest rank in January, it is more accurate to say he achieved his highest rank approximately 7 years into his career.
Final Answer: 7",<num_years>
407,How many years is one eligible for enlistment in the Japan Self-Defense Forces?,14,army,1120,"The military age for enlistment in the Japan Self-Defense Forces is 18-32 years old. To find the number of years one is eligible for enlistment, subtract the lower age limit from the upper age limit: 32 - 18 = 14.
Final Answer: 14 years",<num_years>
408,How many years longer did the People's Front national affiliation last than the Cominform international affiliation?,8,political party,185,"The People's Front national affiliation lasted from 1944 to 1953, which is 1944-1953=9 years. The Cominform international affiliation lasted from 1947 to 1948, which is 1947-1948=1 year. To get the number of years longer the People's Front lasted than the Cominform, subtract the number of years the Cominform lasted from the number of years the People's Front lasted: 9-1=8.
Final Answer: 8 years",<num_years>
409,How many years longer has the Arab Socialist Ba'ath Party existed than its paramilitary wing?,69,political party,183,"The Arab Socialist Ba'ath Party was founded on 7 April 1947. The Ba'ath Brigades, the paramilitary wing, existed from 2012 to 2018, which is 6 years. To find out how long the party existed before the paramilitary wing was formed, subtract the start year of the paramilitary wing from the founding year of the party: 2012 - 1947 = 65 years. Since the paramilitary wing existed for 6 years, the party has existed for 65 + 6 = 71 years longer than the paramilitary wing, but since we are looking for how many years longer the party has existed than the paramilitary wing, we just need to subtract the length of time the paramilitary wing existed from the time the party existed before the paramilitary wing was formed and the time the party existed while the paramilitary wing existed. 
However, a simpler way to solve this is to subtract the end year of the paramilitary wing from the founding year of the party: 2018 - 1947 = 71 years. Then subtract the length of time the paramilitary wing existed: 71 - 6 = 65 years.
Final Answer: 65 years",<num_years>
410,How many years longer was GUNT part of the Pro-Libyan Chadian faction than Codos?,4,proxy war,975,"GUNT was part of the Pro-Libyan Chadian faction from 1979-1986, which is 7 years. Codos was part of the Pro-Libyan Chadian faction from 1983-1986, which is 3 years. To find the difference, subtract the number of years Codos was part of the faction from the number of years GUNT was part of the faction: 7-3=4.
Final Answer: 4 years",<num_years>
411,What year did Brian Lara join Team Transvaal?,1992,cricket,528,"According to the table, Brian Lara played for Transvaal from 1992-1993. This means he joined Team Transvaal in 1992.
Final Answer: 1992",yyyy
412,How many years longer was Katanga a belligerent than Kwilu and Simba rebels?,2,proxy war,978,"Katanga was a belligerent from 1960-63, which is 3 years. Kwilu and Simba rebels were belligerents from 1964-65, which is 1 year. To find the difference, subtract the number of years the rebels were belligerents from the number of years Katanga was a belligerent: 3-1=2.
Final Answer: 2 years",<num_years>
413,How many years longer was Neo Hom a belligerent than the Party of Democratic Kampuchea?,17,proxy war,987,"Neo Hom was a belligerent from 1981 to 2007, which is 2007 - 1981 = 26 years. The Party of Democratic Kampuchea was a belligerent from 1981 to 1990, which is 1990 - 1981 = 9 years. To find out how many years longer Neo Hom was a belligerent, subtract the number of years the Party of Democratic Kampuchea was a belligerent from the number of years Neo Hom was a belligerent: 26 - 9 = 17 years.
Final Answer: 17 years",<num_years>
414,How many years longer was the command of Abdul Salam Arif than Abdul Rahman Arif's?,1,proxy war,981,"Abdul Salam Arif commanded from 1963 to 1966, which is 3 years. Abdul Rahman Arif commanded from 1966 to 1968, which is 2 years. The difference between their command lengths is 3 - 2 = 1 year.
Final Answer: 1 year",<num_years>
415,How many years longer were the Red Brigades belligerents than the Workers' Autonomy?,12,proxy war,1020,"The Red Brigades were active from 1970 to 1988, which is 18 years. The Workers' Autonomy were active from 1973 to 1979, which is 6 years. To find the difference, subtract the number of years the Workers' Autonomy were active from the number of years the Red Brigades were active: 18 - 6 = 12.
Final Answer: 12 years",<num_years>
416,How many years must you wait from the earliest you can serve to being eligible for special forces?,2,army,1116,"To determine the number of years one must wait from the earliest they can serve to being eligible for special forces, we need to find the difference between the age for special forces deployment and the age to serve. 

The age to serve is 17 years, and the age for special forces deployment is 19 years. 

19 - 17 = 2 years.

Final Answer: 2 years",<num_years>
417,How many years old is the Ba'ath Party?,75,political party,183,"The Ba'ath Party was founded on April 7, 1947. The current year is 2022 (given the knowledge cutoff in December 2022). To calculate the age of the party, subtract the founding year from the current year: 2022 - 1947 = 75.
Final Answer: 75 years old",<num_years>
418,How many years old was the Communist Party of the Soviet Union when it became affiliated with Comintern?,1,political party,933,"The Communist Party of the Soviet Union was founded on 8 March 1918. It became affiliated with Comintern in 1919. To find the age of the party when it became affiliated with Comintern, subtract the founding year from the affiliation year: 1919 - 1918 = 1.
Final Answer: 1 year",<num_years>
419,How many years old was the Communist Party of the Soviet Union when it had over 19 million members?,71,political party,933,"The Communist Party of the Soviet Union had over 19 million members in early 1989. To find the age of the party at this time, subtract the founding year (1918) from the year the membership was estimated (1989): 1989 - 1918 = 71.
Final Answer: 71 years old",<num_years>
420,What year did Eddy Merckx win his first gold at the World Championships?,1964,cycling,635,"Eddy Merckx won gold medals at the World Championships in the following years: 1964, 1967, 1971, and 1974. The earliest year listed is 1964, which is when he won his first gold medal.
Final Answer: 1964",yyyy
421,How many years old was the Communist Party of the Soviet Union when it stopped being affiliated with Cominform?,38,political party,933,"The Communist Party of the Soviet Union was affiliated with Cominform from 1947 to 1956. To find the age of the party when it stopped being affiliated with Cominform, first find the age of the party in 1956. The party was founded on 8 March 1918. The number of years between 1918 and 1956 is 1956-1918=38.
Final Answer: 38",<num_years>
422,What year did Eddy Merckx go professional?,1965,cycling,635,"Eddy Merckx was an amateur from 1961-1964, and then his professional teams are listed starting from 1965 with Solo-Superia.
Final Answer: 1965",yyyy
423,How many years older is the highest military age compared to the youngest in the Republic of Korea Armed Forces?,10,army,1121,"The military age in the Republic of Korea Armed Forces is 18, and conscription is from 18-28 years of age. The youngest military age is 18, and the highest military age for conscription is 28. To find the difference, subtract the youngest age from the oldest age: 28 - 18 = 10.
Final Answer: 10 years",<num_years>
424,How many years passed between Riccardo Gabriele Patrese's first and last entries?,16,f1,261,"Riccardo Patrese's first entry was in 1977 and his last entry was in 1993. To find the number of years between these two years, subtract the start year from the end year: 1993-1977=16.
Final Answer: 16",<num_years>
425,What year did Jacques Anquetil begin riding professionally?,1953,cycling,636,"Jacques Anquetil's professional teams are listed as follows: 
1953-1955	La Perle
1956-1958	Helyett-Potin-Hutchinson
1959-1960	Alcyon-Dunlop
1961-1964	Saint-Raphaël-R. Geminiani-Dunlop
1965-1966	Ford France-Gitane
1967-1969	Bic-Hutchinson

The earliest year listed is 1953, which is when Anquetil began riding professionally.
Final Answer: 1953",yyyy
426,How many years passed between Riccardo Gabriele Patrese's first and last wins?,10,f1,261,"Riccardo Patrese's first win was in 1982 and his last win was in 1992. To find the number of years between these two wins, subtract the year of the first win from the year of the last win: 1992 - 1982 = 10.
Final Answer: 10",<num_years>
427,How many years passed between Richard's ODI debut and his last year playing for Somerset?,11,cricket,57,"Viv Richards made his ODI debut on 7 June 1975. He played for Somerset from 1974 to 1986. To find the number of years between his ODI debut and his last year playing for Somerset, subtract the year of his ODI debut from the last year he played for Somerset: 1986 - 1975 = 11.
Final Answer: 11",<num_years>
428,How many years passed between Sebastian Vettel's first and last entries?,15,f1,262,"Sebastian Vettel's first entry was in the 2007 United States Grand Prix and his last entry was in the 2022 Canadian Grand Prix. To find the number of years between these two events, subtract the year of the first entry from the year of the last entry: 2022 - 2007 = 15.
Final Answer: 15",<num_years>
429,How many years passed between the HMS Montrose being ordered and commissioned?,6,ship,222,"The HMS Montrose was ordered in July 1988 and commissioned on 2 June 1994. To find the number of years between these two dates, subtract the order year from the commission year: 1994 - 1988 = 6.
Final Answer: 6",<num_years>
430,What year did Roger De Vlaeminck win the gold medal at the World Championships?,1975,cycling,637,"The table does not mention Roger De Vlaeminck winning a gold medal at the World Championships. It does mention that he won a silver medal at the 1975 World Championships in the elite road race.
Final Answer: There is no year listed for a gold medal win.",yyyy
431,How many years passed between the laying down and the launch of the Tonnerre?,14,ship,1110,"The Tonnerre was laid down on 22 September 1794, and it was launched on 9 June 1808. To find the number of years between these two dates, subtract the start year from the launch year: 1808-1794=14.
Final Answer: 14 years",<num_years>
432,How many years passed from the ordering to the launching of HMS Montrose?,4,ship,222,"HMS Montrose was ordered in July 1988 and launched on 31 July 1992. To find the number of years that passed, subtract the year of ordering from the year of launching: 1992 - 1988 = 4.
Final Answer: 4",<num_years>
433,How many years separate Pau Quemada's start at Leuven from the beginning of his current team membership?,15,hockey,41,"Pau Quemada first started at Leuven from 2006-2009. He is currently a member of Leuven, which he rejoined in 2021. To find the number of years between these two time periods, subtract the start year from the rejoin year: 2021-2006=15.
Final Answer: 15",<num_years>
434,In which year did Roger De Vlaeminck win a silver medal in the World Championships?,1975,cycling,637,"According to the table, Roger De Vlaeminck won a silver medal in the World Championships in the year 1975, at the Elite road race in Yvoir.
Final Answer: 1975",yyyy
435,How many years separate Sean Kelly's first and last World Championship appearances?,7,cycling,105,"To find the number of years between Sean Kelly's first and last World Championship appearances, we need to find the years of those appearances. Sean Kelly appeared in the World Championships in 1982 and 1989. To find the number of years between these years, subtract the earlier year from the later year: 1989-1982=7.
Final Answer: 7",<num_years>
436,What is the first year after 2005 with at least 31 total depressions?,2020,cyclone,1091,"The 2005 season had a record high of 31 total depressions, tied with 2020. Since 2020 is the only year mentioned as being tied with 2005, and it is after 2005, it is the first year after 2005 with at least 31 total depressions.
Final Answer: 2020",yyyy
437,How many years separate the founding and the current form of the Saudi Arabian Armed Forces?,198,army,1122,"The Saudi Arabian Armed Forces were founded in 1745 and took their current form in 1943. To find the number of years between these two dates, subtract the founding year from the current form year: 1943 - 1745 = 198.
Final Answer: 198",<num_years>
438,How many years separated the two gold medals that Joop Zoetemelk won in his career?,17,cycling,103,"Joop Zoetemelk won two gold medals: one at the 1968 Olympic Games and the other at the 1985 World Championships. To find the number of years between these two events, subtract the earlier year from the later year: 1985 - 1968 = 17.
Final Answer: 17",<num_years>
439,In what year did Lombi win the most gold medals?,2007,hockey,680,"To find the year when Lombi won the most gold medals, we need to examine the years listed for the gold medals in both the Champions Challenge and the Pan American Games.

In the Champions Challenge, Lombi won gold medals in 2005 and 2007. 
In the Pan American Games, Lombi won gold medals in 1995, 2003, and 2007.

Lombi won one gold medal in 1995, one in 2003, one in 2005, and two gold medals in 2007 (one from the Champions Challenge and one from the Pan American Games). 
Therefore, the year when Lombi won the most gold medals is 2007, with a total of 2 gold medals.
Final Answer: 2007",yyyy
440,How many years was Ahmed Hassan al-Bakr a leader and commander of Ba'athist Iraq?,1,proxy war,981,"The table does not explicitly state how many years Ahmed Hassan al-Bakr was a leader and commander of Ba'athist Iraq. However, it does mention that he was a commander in 1963. Additionally, it mentions that Abdul Salam Arif was a commander from 1963-1966, and Abdul Rahman Arif was a commander from 1966-1968, and after 1968, the regime is referred to as Ba'athist Iraq, with Ahmed Hassan al-Bakr as the president from 1968 until his death in 1979, but the table only provides information until 1970. Therefore, based on the information provided in the table, Ahmed Hassan al-Bakr was a commander in 1963, and the leader of Ba'athist Iraq from 1968, but the exact number of years he was the leader of Ba'athist Iraq during the period mentioned in the table is 2 years (1968-1970).
Final Answer: 2 years",<num_years>
441,How many years was Aminishiki Ryūji active in his career before retiring in 2019?,22,sumo,180,"Aminishiki Ryūji debuted in January 1997 and retired in July 2019. To find the number of years he was active, subtract the debut year from the retirement year: 2019 - 1997 = 22.
Final Answer: 22 years",<num_years>
442,How many years was Aminishiki Ryūji involved in sumo before retiring?,22,sumo,180,"Aminishiki Ryūji debuted in January 1997 and retired in July 2019. To find out how many years he was involved in sumo, subtract the debut year from the retirement year: 2019 - 1997 = 22.
Final Answer: 22 years",<num_years>
443,In what year did Jorge Lombi win a silver medal at the Pan American Games?,1999,hockey,680,"Jorge Lombi won medals at the Pan American Games in the following years: 1995 (gold), 1999 (silver), 2003 (gold), and 2007 (gold). The year he won a silver medal is 1999.
Final Answer: 1999",yyyy
444,In what year was his first medal?,2005,hockey,686,"To find the year of Luke Doerner's first medal, we need to look at the years of his medals. The earliest year mentioned is 2005, when he won a gold medal at the Champions Trophy in Chennai.
Final Answer: 2005",yyyy
445,In which year did Luke Doerner compete in the Olympic Games?,2008,hockey,686,"According to the table, Luke Doerner won a Bronze medal at the Olympic Games in 2008, which was held in Beijing.
Final Answer: 2008",yyyy
